courseId,courseName,courseCode,tournamentId,courseParTotal,courseYardsTotal,hole,par,yards,scoringAverage,scoringAverageDiff,scoringDiffTendency,eagles,birdies,pars,bogeys,doubleBogey,rank,pinGreenLeftToRightCoords,pinGreenBottomToTopCoords
011,TPC Sawgrass (THE PLAYERS Stadium Course),SA,R2025011,72,7352.0,17,3,141,3.111,0.111,ABOVE,0,69,281,53,22,6,"(0.4877413942865712, 0.759830072647682, -1.0)","(0.759830072647682, 0.5122586057134288, -1.0)"
011,TPC Sawgrass (THE PLAYERS Stadium Course),SA,R2025011,72,7352.0,18,4,462,4.258,0.258,ABOVE,1,50,251,102,20,2,"(0.6724534612722877, 0.3203839300242854, -1.0)","(0.3203839300242854, 0.32754653872771233, -1.0)"
765,Port Royal Golf Course,PR,R2025528,71,6828.0,1,4,438,3.971,-0.029,BELOW,0,70,262,38,7,10,"(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)"
765,Port Royal Golf Course,PR,R2025528,71,6828.0,2,5,553,4.926,-0.074,BELOW,1,90,234,44,10,11,"(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)"
765,Port Royal Golf Course,PR,R2025528,71,6828.0,3,3,148,2.979,-0.021,BELOW,0,65,262,47,5,8,"(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)"
765,Port Royal Golf Course,PR,R2025528,71,6828.0,4,4,458,4.216,0.216,ABOVE,0,28,255,83,12,5,"(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)"
765,Port Royal Golf Course,PR,R2025528,71,6828.0,5,4,380,3.876,-0.124,BELOW,0,87,257,30,5,13,"(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)"
765,Port Royal Golf Course,PR,R2025528,71,6828.0,6,4,370,3.902,-0.098,BELOW,1,65,283,30,0,12,"(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)"
765,Port Royal Golf Course,PR,R2025528,71,6828.0,7,5,517,4.818,-0.182,BELOW,8,131,175,56,6,17,"(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)"
765,Port Royal Golf Course,PR,R2025528,71,6828.0,8,3,213,3.245,0.245,ABOVE,0,26,244,100,8,4,"(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)"
765,Port Royal Golf Course,PR,R2025528,71,6828.0,9,4,383,3.873,-0.127,BELOW,0,79,269,31,0,14,"(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)"
765,Port Royal Golf Course,PR,R2025528,71,6828.0,10,4,350,3.858,-0.142,BELOW,2,96,238,40,3,15,"(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)"
765,Port Royal Golf Course,PR,R2025528,71,6828.0,11,4,443,3.821,-0.179,BELOW,1,89,267,21,1,16,"(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)"
765,Port Royal Golf Course,PR,R2025528,71,6828.0,12,4,383,4.053,0.053,ABOVE,1,46,269,58,5,7,"(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)"
765,Port Royal Golf Course,PR,R2025528,71,6828.0,13,3,235,3.272,0.272,ABOVE,0,19,249,100,11,3,"(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)"
765,Port Royal Golf Course,PR,R2025528,71,6828.0,14,4,393,3.979,-0.021,BELOW,0,74,248,52,2,8,"(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)"
765,Port Royal Golf Course,PR,R2025528,71,6828.0,15,4,412,4.47,0.47,ABOVE,0,19,202,122,33,1,"(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)"
765,Port Royal Golf Course,PR,R2025528,71,6828.0,16,3,235,3.298,0.298,ABOVE,0,30,223,113,9,2,"(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)"
765,Port Royal Golf Course,PR,R2025528,71,6828.0,17,5,507,4.522,-0.478,BELOW,31,186,108,45,6,18,"(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)"
765,Port Royal Golf Course,PR,R2025528,71,6828.0,18,4,410,4.193,0.193,ABOVE,0,45,228,94,12,6,"(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)"
021,Colonial Country Club,CC,R2025021,70,7289.0,1,5,581,4.585,-0.415,BELOW,12,183,200,27,2,18,"(0.44598999442952747, 0.389616904577201, -1.0)","(0.389616904577201, 0.5540100055704725, -1.0)"
021,Colonial Country Club,CC,R2025021,70,7289.0,2,4,385,3.842,-0.158,BELOW,0,111,269,44,0,16,"(0.6041445891352499, 0.5241555353108454, -1.0)","(0.5241555353108454, 0.39585541086475007, -1.0)"
021,Colonial Country Club,CC,R2025021,70,7289.0,3,4,475,4.078,0.078,ABOVE,0,47,301,73,2,6,"(0.3906385753102422, 0.3598462691480481, -1.0)","(0.3598462691480481, 0.6093614246897578, -1.0)"
021,Colonial Country Club,CC,R2025021,70,7289.0,4,3,248,3.21,0.21,ABOVE,0,24,293,101,6,2,"(0.47671624696919573, 0.664104961767296, -1.0)","(0.664104961767296, 0.5232837530308043, -1.0)"
021,Colonial Country Club,CC,R2025021,70,7289.0,5,4,476,4.354,0.354,ABOVE,0,27,260,102,30,1,"(0.5785857169775509, 0.6232289584058426, -1.0)","(0.6232289584058426, 0.4214142830224491, -1.0)"
021,Colonial Country Club,CC,R2025021,70,7289.0,6,4,410,3.946,-0.054,BELOW,1,81,283,58,1,13,"(0.3732240648128425, 0.40581204504153867, -1.0)","(0.40581204504153867, 0.6267759351871576, -1.0)"
021,Colonial Country Club,CC,R2025021,70,7289.0,7,4,480,4.035,0.035,ABOVE,0,63,287,70,4,11,"(0.5018385089452131, 0.6313262077869591, -1.0)","(0.6313262077869591, 0.4981614910547869, -1.0)"
021,Colonial Country Club,CC,R2025021,70,7289.0,8,3,194,3.05,0.05,ABOVE,0,54,300,65,5,8,"(0.5667021387450597, 0.33412077202266377, -1.0)","(0.33412077202266377, 0.4332978612549403, -1.0)"
021,Colonial Country Club,CC,R2025021,70,7289.0,9,4,413,4.033,0.033,ABOVE,1,63,300,43,15,12,"(0.5565879345671073, 0.7173364332835369, -1.0)","(0.7173364332835369, 0.4434120654328927, -1.0)"
021,Colonial Country Club,CC,R2025021,70,7289.0,10,4,407,4.04,0.04,ABOVE,2,57,293,66,6,9,"(0.41700336239075536, 0.4544085442689125, -1.0)","(0.4544085442689125, 0.5829966376092446, -1.0)"
021,Colonial Country Club,CC,R2025021,70,7289.0,11,5,639,4.814,-0.186,BELOW,4,129,238,48,5,17,"(0.6006343110373458, 0.7957906012851351, -1.0)","(0.7957906012851351, 0.39936568896265423, -1.0)"
021,Colonial Country Club,CC,R2025021,70,7289.0,12,4,457,4.092,0.092,ABOVE,0,50,290,79,5,5,"(0.5069270330055117, 0.3315288890087126, -1.0)","(0.3315288890087126, 0.4930729669944883, -1.0)"
021,Colonial Country Club,CC,R2025021,70,7289.0,13,3,199,3.038,0.038,ABOVE,1,60,288,72,3,10,"(0.6238956427514551, 0.695154569653402, -1.0)","(0.695154569653402, 0.37610435724854485, -1.0)"
021,Colonial Country Club,CC,R2025021,70,7289.0,14,4,456,4.068,0.068,ABOVE,0,45,308,68,3,7,"(0.4312871806204608, 0.5202276089894746, -1.0)","(0.5202276089894746, 0.5687128193795392, -1.0)"
021,Colonial Country Club,CC,R2025021,70,7289.0,15,4,431,4.101,0.101,ABOVE,0,56,280,77,11,4,"(0.4433091239059297, 0.5293072357240585, -1.0)","(0.5293072357240585, 0.5566908760940703, -1.0)"
021,Colonial Country Club,CC,R2025021,70,7289.0,16,3,197,2.91,-0.09,BELOW,0,81,302,39,2,15,"(0.557978718055184, 0.26499410736828866, -1.0)","(0.26499410736828866, 0.44202128194481605, -1.0)"
021,Colonial Country Club,CC,R2025021,70,7289.0,17,4,399,4.149,0.149,ABOVE,0,62,248,104,9,3,"(0.5922438689496188, 0.7292120692684989, -1.0)","(0.7292120692684989, 0.4077561310503812, -1.0)"
021,Colonial Country Club,CC,R2025021,70,7289.0,18,4,442,3.917,-0.083,BELOW,1,76,306,39,2,14,"(0.5463832424795496, 0.31342743740862405, -1.0)","(0.31342743740862405, 0.4536167575204504, -1.0)"
977,The Renaissance Club,RC,R2025541,70,7282.0,1,4,464,4.147,0.147,ABOVE,1,57,287,118,5,7,"(0.6811587342362072, 0.6517341133670222, -1.0)","(0.6517341133670222, 0.3188412657637928, -1.0)"
977,The Renaissance Club,RC,R2025541,70,7282.0,2,4,493,4.248,0.248,ABOVE,0,27,305,129,7,2,"(0.6206790549174747, 0.7262998520805983, -1.0)","(0.7262998520805983, 0.37932094508252534, -1.0)"
977,The Renaissance Club,RC,R2025541,70,7282.0,3,5,600,4.618,-0.382,BELOW,6,200,233,26,2,16,"(0.6224949355823335, 0.35786579519786393, -1.0)","(0.35786579519786393, 0.3775050644176665, -1.0)"
977,The Renaissance Club,RC,R2025541,70,7282.0,4,4,422,3.983,-0.017,BELOW,0,85,313,63,7,12,"(0.4439830448146984, 0.3601607380805485, -1.0)","(0.3601607380805485, 0.5560169551853016, -1.0)"
977,The Renaissance Club,RC,R2025541,70,7282.0,5,4,347,3.596,-0.404,BELOW,13,193,235,24,3,17,"(0.532726483582794, 0.6185456024433023, -1.0)","(0.6185456024433023, 0.46727351641720605, -1.0)"
977,The Renaissance Club,RC,R2025541,70,7282.0,6,3,147,2.998,-0.002,BELOW,1,76,320,66,4,11,"(0.3612190427153667, 0.5326234367347333, -1.0)","(0.5326234367347333, 0.6387809572846332, -1.0)"
977,The Renaissance Club,RC,R2025541,70,7282.0,7,4,505,4.325,0.325,ABOVE,0,34,270,142,22,1,"(0.5385111094784731, 0.37305827705425687, -1.0)","(0.37305827705425687, 0.46148889052152686, -1.0)"
977,The Renaissance Club,RC,R2025541,70,7282.0,8,4,448,4.173,0.173,ABOVE,0,44,308,107,9,6,"(0.6097984246912757, 0.616839811629655, -1.0)","(0.616839811629655, 0.39020157530872435, -1.0)"
977,The Renaissance Club,RC,R2025541,70,7282.0,9,3,218,3.19,0.19,ABOVE,0,40,312,106,8,5,"(0.49676516727874903, 0.5967587723478949, -1.0)","(0.5967587723478949, 0.503234832721251, -1.0)"
977,The Renaissance Club,RC,R2025541,70,7282.0,10,5,594,4.667,-0.333,BELOW,8,185,237,32,5,15,"(0.5098648585535365, 0.6489854235982977, -1.0)","(0.6489854235982977, 0.49013514144646353, -1.0)"
977,The Renaissance Club,RC,R2025541,70,7282.0,11,4,511,4.233,0.233,ABOVE,0,40,291,126,10,3,"(0.42108849997452846, 0.4875902218713598, -1.0)","(0.4875902218713598, 0.5789115000254715, -1.0)"
977,The Renaissance Club,RC,R2025541,70,7282.0,12,3,204,3.049,0.049,ABOVE,0,45,358,62,3,9,"(0.503149079802012, 0.21517777169092567, -1.0)","(0.21517777169092567, 0.49685092019798804, -1.0)"
977,The Renaissance Club,RC,R2025541,70,7282.0,13,4,418,3.962,-0.038,BELOW,1,86,330,35,13,13,"(0.6511835770423954, 0.5119929021389241, -1.0)","(0.5119929021389241, 0.3488164229576046, -1.0)"
977,The Renaissance Club,RC,R2025541,70,7282.0,14,3,161,2.904,-0.096,BELOW,1,86,340,39,2,14,"(0.6374594142841965, 0.27514492798184187, -1.0)","(0.27514492798184187, 0.3625405857158035, -1.0)"
977,The Renaissance Club,RC,R2025541,70,7282.0,15,4,488,4.128,0.128,ABOVE,0,63,288,111,6,8,"(0.549187522234721, 0.2666160158708249, -1.0)","(0.2666160158708249, 0.450812477765279, -1.0)"
977,The Renaissance Club,RC,R2025541,70,7282.0,16,5,576,4.573,-0.427,BELOW,17,200,218,32,1,18,"(0.3311720991756551, 0.48366815658212514, -1.0)","(0.48366815658212514, 0.668827900824345, -1.0)"
977,The Renaissance Club,RC,R2025541,70,7282.0,17,3,203,3.034,0.034,ABOVE,0,65,326,73,4,10,"(0.5172079328333724, 0.6426800558086331, -1.0)","(0.6426800558086331, 0.4827920671666276, -1.0)"
977,The Renaissance Club,RC,R2025541,70,7282.0,18,4,483,4.194,0.194,ABOVE,0,50,291,114,12,4,"(0.5375414807755358, 0.2696387830862959, -1.0)","(0.2696387830862959, 0.46245851922446424, -1.0)"
926,Silverado Resort (North Course),SC,R2025464,72,7138.0,1,4,436,3.975,-0.025,BELOW,1,86,275,64,5,11,"(0.6009684016369468, 0.7462279084281788, -1.0)","(0.7462279084281788, 0.39903159836305324, -1.0)"
926,Silverado Resort (North Course),SC,R2025464,72,7138.0,2,3,197,3.109,0.109,ABOVE,0,38,312,79,3,4,"(0.4838396221877561, 0.6057896639960412, -1.0)","(0.6057896639960412, 0.5161603778122439, -1.0)"
926,Silverado Resort (North Course),SC,R2025464,72,7138.0,3,4,424,4.095,0.095,ABOVE,0,59,285,78,8,5,"(0.6445551367034468, 0.4413162811399773, -1.0)","(0.4413162811399773, 0.3554448632965532, -1.0)"
926,Silverado Resort (North Course),SC,R2025464,72,7138.0,4,4,407,4.037,0.037,ABOVE,1,79,262,83,7,8,"(0.5852780274609065, 0.6546212116139801, -1.0)","(0.6546212116139801, 0.4147219725390935, -1.0)"
926,Silverado Resort (North Course),SC,R2025464,72,7138.0,5,5,538,4.634,-0.366,BELOW,6,181,217,22,5,18,"(0.5368159296507018, 0.29508121843257, -1.0)","(0.29508121843257, 0.4631840703492982, -1.0)"
926,Silverado Resort (North Course),SC,R2025464,72,7138.0,6,4,417,3.977,-0.023,BELOW,1,75,292,61,3,10,"(0.6442016028291996, 0.32437457949854953, -1.0)","(0.32437457949854953, 0.3557983971708004, -1.0)"
926,Silverado Resort (North Course),SC,R2025464,72,7138.0,7,3,212,3.146,0.146,ABOVE,0,47,283,95,6,2,"(0.5367885893760626, 0.6831940750901587, -1.0)","(0.6831940750901587, 0.46321141062393745, -1.0)"
926,Silverado Resort (North Course),SC,R2025464,72,7138.0,8,4,391,3.956,-0.044,BELOW,1,99,270,48,8,12,"(0.4013732738328437, 0.8121651211025994, -1.0)","(0.8121651211025994, 0.5986267261671563, -1.0)"
926,Silverado Resort (North Course),SC,R2025464,72,7138.0,9,4,458,4.192,0.192,ABOVE,0,43,282,91,14,1,"(0.5265355132505922, 0.17138694000250584, -1.0)","(0.17138694000250584, 0.4734644867494078, -1.0)"
926,Silverado Resort (North Course),SC,R2025464,72,7138.0,10,4,412,3.887,-0.113,BELOW,1,95,291,42,3,14,"(0.6062300731305476, 0.43952272376804163, -1.0)","(0.43952272376804163, 0.39376992686945245, -1.0)"
926,Silverado Resort (North Course),SC,R2025464,72,7138.0,11,3,189,3.12,0.12,ABOVE,0,49,293,80,9,3,"(0.6363230693975677, 0.4831578257891691, -1.0)","(0.4831578257891691, 0.36367693060243234, -1.0)"
926,Silverado Resort (North Course),SC,R2025464,72,7138.0,12,5,571,4.748,-0.252,BELOW,6,154,224,40,7,16,"(0.5809550995988165, 0.6249158300258321, -1.0)","(0.6249158300258321, 0.4190449004011835, -1.0)"
926,Silverado Resort (North Course),SC,R2025464,72,7138.0,13,4,375,3.933,-0.067,BELOW,0,100,267,60,4,13,"(0.6405910096863896, 0.5301016021578419, -1.0)","(0.5301016021578419, 0.3594089903136104, -1.0)"
926,Silverado Resort (North Course),SC,R2025464,72,7138.0,14,4,360,4.053,0.053,ABOVE,0,77,273,66,14,7,"(0.4102742263888975, 0.5184568322386108, -1.0)","(0.5184568322386108, 0.5897257736111026, -1.0)"
926,Silverado Resort (North Course),SC,R2025464,72,7138.0,15,5,572,4.838,-0.162,BELOW,5,144,220,45,15,15,"(0.46776502765560146, 0.1898513127271988, -1.0)","(0.1898513127271988, 0.5322349723443985, -1.0)"
926,Silverado Resort (North Course),SC,R2025464,72,7138.0,16,4,422,4.03,0.03,ABOVE,0,66,295,63,8,9,"(0.6258682804534306, 0.6888768035273751, -1.0)","(0.6888768035273751, 0.37413171954656943, -1.0)"
926,Silverado Resort (North Course),SC,R2025464,72,7138.0,17,3,182,3.076,0.076,ABOVE,0,61,295,60,14,6,"(0.43290317710023124, 0.5819934019357856, -1.0)","(0.5819934019357856, 0.5670968228997688, -1.0)"
926,Silverado Resort (North Course),SC,R2025464,72,7138.0,18,5,575,4.694,-0.306,BELOW,9,140,258,24,1,17,"(0.4689893226524637, 0.36078310051294454, -1.0)","(0.36078310051294454, 0.5310106773475363, -1.0)"
931,Tahoe Mountain Club (Old Greenwood),MT,R2025472,71,7480.0,1,4,540,4.448,0.448,ABOVE,0,24,247,122,47,1,"(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)"
931,Tahoe Mountain Club (Old Greenwood),MT,R2025472,71,7480.0,2,4,345,3.939,-0.061,BELOW,1,105,270,53,12,12,"(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)"
931,Tahoe Mountain Club (Old Greenwood),MT,R2025472,71,7480.0,3,5,551,4.559,-0.441,BELOW,17,213,166,40,6,17,"(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)"
931,Tahoe Mountain Club (Old Greenwood),MT,R2025472,71,7480.0,4,4,522,4.084,0.084,ABOVE,0,59,296,78,9,5,"(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)"
931,Tahoe Mountain Club (Old Greenwood),MT,R2025472,71,7480.0,5,4,472,4.077,0.077,ABOVE,0,71,285,69,15,7,"(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)"
931,Tahoe Mountain Club (Old Greenwood),MT,R2025472,71,7480.0,6,3,221,3.165,0.165,ABOVE,0,59,271,93,18,3,"(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)"
931,Tahoe Mountain Club (Old Greenwood),MT,R2025472,71,7480.0,7,4,396,3.952,-0.048,BELOW,1,101,275,49,15,11,"(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)"
931,Tahoe Mountain Club (Old Greenwood),MT,R2025472,71,7480.0,8,3,230,3.095,0.095,ABOVE,0,46,315,74,7,4,"(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)"
931,Tahoe Mountain Club (Old Greenwood),MT,R2025472,71,7480.0,9,4,451,4.014,0.014,ABOVE,2,87,265,79,9,9,"(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)"
931,Tahoe Mountain Club (Old Greenwood),MT,R2025472,71,7480.0,10,4,484,4.208,0.208,ABOVE,1,40,279,112,8,2,"(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)"
931,Tahoe Mountain Club (Old Greenwood),MT,R2025472,71,7480.0,11,5,631,4.613,-0.387,BELOW,13,191,199,32,7,16,"(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)"
931,Tahoe Mountain Club (Old Greenwood),MT,R2025472,71,7480.0,12,3,196,3.014,0.014,ABOVE,0,71,300,65,6,9,"(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)"
931,Tahoe Mountain Club (Old Greenwood),MT,R2025472,71,7480.0,13,4,383,4.052,0.052,ABOVE,0,77,278,74,13,8,"(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)"
931,Tahoe Mountain Club (Old Greenwood),MT,R2025472,71,7480.0,14,4,484,4.084,0.084,ABOVE,0,69,277,86,10,5,"(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)"
931,Tahoe Mountain Club (Old Greenwood),MT,R2025472,71,7480.0,15,5,578,4.511,-0.489,BELOW,16,241,142,30,12,18,"(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)"
931,Tahoe Mountain Club (Old Greenwood),MT,R2025472,71,7480.0,16,3,187,2.939,-0.061,BELOW,0,82,311,43,6,12,"(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)"
931,Tahoe Mountain Club (Old Greenwood),MT,R2025472,71,7480.0,17,4,357,3.683,-0.317,BELOW,5,171,232,27,7,15,"(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)"
931,Tahoe Mountain Club (Old Greenwood),MT,R2025472,71,7480.0,18,4,452,3.912,-0.088,BELOW,0,106,273,59,4,14,"(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)"
704,Pete Dye Stadium Course,SC,R2025002,72,7210.0,1,4,445,3.85,-0.15,BELOW,0,52,157,18,0,14,"(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)"
704,Pete Dye Stadium Course,SC,R2025002,72,7210.0,2,4,371,3.771,-0.229,BELOW,1,65,147,13,1,15,"(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)"
704,Pete Dye Stadium Course,SC,R2025002,72,7210.0,3,4,471,4.093,0.093,ABOVE,0,22,166,35,4,5,"(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)"
704,Pete Dye Stadium Course,SC,R2025002,72,7210.0,4,3,170,2.934,-0.066,BELOW,0,37,169,20,1,11,"(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)"
704,Pete Dye Stadium Course,SC,R2025002,72,7210.0,5,5,535,4.771,-0.229,BELOW,1,100,91,23,11,15,"(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)"
704,Pete Dye Stadium Course,SC,R2025002,72,7210.0,6,3,227,3.22,0.22,ABOVE,0,16,158,41,11,3,"(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)"
704,Pete Dye Stadium Course,SC,R2025002,72,7210.0,7,4,346,3.96,-0.04,BELOW,0,66,124,20,15,9,"(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)"
704,Pete Dye Stadium Course,SC,R2025002,72,7210.0,8,5,559,4.436,-0.564,BELOW,4,123,97,3,0,18,"(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)"
704,Pete Dye Stadium Course,SC,R2025002,72,7210.0,9,4,452,4.062,0.062,ABOVE,0,25,166,33,3,6,"(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)"
704,Pete Dye Stadium Course,SC,R2025002,72,7210.0,10,4,405,4.062,0.062,ABOVE,2,27,158,35,5,6,"(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)"
704,Pete Dye Stadium Course,SC,R2025002,72,7210.0,11,5,591,4.771,-0.229,BELOW,3,74,124,24,2,15,"(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)"
704,Pete Dye Stadium Course,SC,R2025002,72,7210.0,12,4,363,3.899,-0.101,BELOW,1,50,150,23,3,13,"(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)"
704,Pete Dye Stadium Course,SC,R2025002,72,7210.0,13,3,214,3.256,0.256,ABOVE,1,20,146,46,9,1,"(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)"
704,Pete Dye Stadium Course,SC,R2025002,72,7210.0,14,4,389,3.947,-0.053,BELOW,0,49,147,26,4,10,"(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)"
704,Pete Dye Stadium Course,SC,R2025002,72,7210.0,15,4,468,4.132,0.132,ABOVE,0,22,157,44,4,4,"(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)"
704,Pete Dye Stadium Course,SC,R2025002,72,7210.0,16,5,600,4.921,-0.079,BELOW,1,64,130,26,2,12,"(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)"
704,Pete Dye Stadium Course,SC,R2025002,72,7210.0,17,3,165,3.04,0.04,ABOVE,0,28,176,12,8,8,"(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)"
704,Pete Dye Stadium Course,SC,R2025002,72,7210.0,18,4,439,4.225,0.225,ABOVE,0,20,156,33,16,2,"(-1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0)"
925,Dunes Golf and Beach Club,DG,R2025553,71,7347.0,1,4,425,3.93,-0.07,BELOW,0,85,264,50,2,13,"(0.5376891326615065, 0.7109200795913144, -1.0)","(0.7109200795913144, 0.46231086733849347, -1.0)"
925,Dunes Golf and Beach Club,DG,R2025553,71,7347.0,2,4,485,3.993,-0.007,BELOW,0,60,290,47,5,8,"(0.43534692752196974, 0.2512370614619304, -1.0)","(0.2512370614619304, 0.5646530724780303, -1.0)"
925,Dunes Golf and Beach Club,DG,R2025553,71,7347.0,3,4,454,3.993,-0.007,BELOW,0,62,284,53,3,8,"(0.47101670133345797, 0.6390733013209439, -1.0)","(0.6390733013209439, 0.528983298666542, -1.0)"
925,Dunes Golf and Beach Club,DG,R2025553,71,7347.0,4,5,532,4.532,-0.468,BELOW,8,198,173,20,3,17,"(0.41943920034714294, 0.2661554898936683, -1.0)","(0.2661554898936683, 0.580560799652857, -1.0)"
925,Dunes Golf and Beach Club,DG,R2025553,71,7347.0,5,3,216,3.114,0.114,ABOVE,0,43,274,81,4,5,"(0.5390759532848406, 0.7569257700631042, -1.0)","(0.7569257700631042, 0.4609240467151594, -1.0)"
925,Dunes Golf and Beach Club,DG,R2025553,71,7347.0,6,4,450,3.965,-0.035,BELOW,0,63,291,47,1,12,"(0.44455892799043883, 0.4163776458796386, -1.0)","(0.4163776458796386, 0.5554410720095612, -1.0)"
925,Dunes Golf and Beach Club,DG,R2025553,71,7347.0,7,4,426,4.087,0.087,ABOVE,0,56,261,79,6,6,"(0.49088409039709735, 0.3235285312140643, -1.0)","(0.3235285312140643, 0.5091159096029026, -1.0)"
925,Dunes Golf and Beach Club,DG,R2025553,71,7347.0,8,4,475,4.226,0.226,ABOVE,2,34,251,104,9,1,"(0.5523767301690461, 0.49574192062046346, -1.0)","(0.49574192062046346, 0.4476232698309539, -1.0)"
925,Dunes Golf and Beach Club,DG,R2025553,71,7347.0,9,3,219,3.162,0.162,ABOVE,0,33,274,92,3,3,"(0.539637318799863, 0.3442671109592314, -1.0)","(0.3442671109592314, 0.460362681200137, -1.0)"
925,Dunes Golf and Beach Club,DG,R2025553,71,7347.0,10,4,375,3.866,-0.134,BELOW,1,104,247,48,2,14,"(0.5532964999612207, 0.7147756577182868, -1.0)","(0.7147756577182868, 0.44670350003877934, -1.0)"
925,Dunes Golf and Beach Club,DG,R2025553,71,7347.0,11,4,450,3.988,-0.012,BELOW,0,72,268,57,5,10,"(0.6079732327248278, 0.42105583094679033, -1.0)","(0.42105583094679033, 0.39202676727517216, -1.0)"
925,Dunes Golf and Beach Club,DG,R2025553,71,7347.0,12,3,195,3.007,0.007,ABOVE,0,58,290,49,3,7,"(0.48240726667413447, 0.6577313559515107, -1.0)","(0.6577313559515107, 0.5175927333258655, -1.0)"
925,Dunes Golf and Beach Club,DG,R2025553,71,7347.0,13,5,625,4.751,-0.249,BELOW,2,141,219,35,5,16,"(0.442987664067782, 0.3828706451958314, -1.0)","(0.3828706451958314, 0.557012335932218, -1.0)"
925,Dunes Golf and Beach Club,DG,R2025553,71,7347.0,14,4,500,4.206,0.206,ABOVE,0,28,272,93,9,2,"(0.5631326825474577, 0.3088209211802717, -1.0)","(0.3088209211802717, 0.43686731745254226, -1.0)"
925,Dunes Golf and Beach Club,DG,R2025553,71,7347.0,15,5,539,4.48,-0.52,BELOW,16,196,172,17,1,18,"(0.44583416153609856, 0.6891399129735327, -1.0)","(0.6891399129735327, 0.5541658384639014, -1.0)"
925,Dunes Golf and Beach Club,DG,R2025553,71,7347.0,16,4,370,3.836,-0.164,BELOW,0,102,265,34,1,15,"(0.5950387917591459, 0.4579302977782937, -1.0)","(0.4579302977782937, 0.40496120824085413, -1.0)"
925,Dunes Golf and Beach Club,DG,R2025553,71,7347.0,17,3,170,2.988,-0.012,BELOW,0,53,304,42,3,10,"(0.5839280875795296, 0.7630045268231342, -1.0)","(0.7630045268231342, 0.41607191242047037, -1.0)"
925,Dunes Golf and Beach Club,DG,R2025553,71,7347.0,18,4,441,4.147,0.147,ABOVE,0,47,256,93,5,4,"(0.5156281483847732, 0.35410687300811045, -1.0)","(0.35410687300811045, 0.4843718516152268, -1.0)"
