tournament,tournament_id,player,player_id,round,hole,shot_number,shot_dist,to_hole,location,par,hole_yardage
THE PLAYERS Championship,R2026011,Daniel Berger,40026,2,14,3,22 in,0,In Hole,4,485
THE PLAYERS Championship,R2026011,Daniel Berger,40026,2,15,1,297 yds,181 yds,Left Fairway,4,470
THE PLAYERS Championship,R2026011,Daniel Berger,40026,2,15,2,167 yds,41 ft 5 in.,Left Green,4,470
THE PLAYERS Championship,R2026011,Daniel Berger,40026,2,15,3,43 ft 2 in.,18 in,Left Green,4,470
THE PLAYERS Championship,R2026011,Daniel Berger,40026,2,15,4,18 in,0,In Hole,4,470
THE PLAYERS Championship,R2026011,Daniel Berger,40026,2,16,1,306 yds,225 yds,Right Rough,5,537
THE PLAYERS Championship,R2026011,Daniel Berger,40026,2,16,2,82 yds,149 yds,Left Fairway,5,537
THE PLAYERS Championship,R2026011,Daniel Berger,40026,2,16,3,144 yds,20 ft 11 in.,Left Fairway,5,537
THE PLAYERS Championship,R2026011,Daniel Berger,40026,2,16,4,22 ft 6 in.,2 ft 11 in.,Left Green,5,537
THE PLAYERS Championship,R2026011,Daniel Berger,40026,2,16,5,2 ft 11 in.,0,In Hole,5,537
THE PLAYERS Championship,R2026011,Daniel Berger,40026,2,17,1,131 yds,49 ft 11 in.,Left Green,3,141
THE PLAYERS Championship,R2026011,Daniel Berger,40026,2,17,2,51 ft 11 in.,2 ft 1 in.,Right Green,3,141
THE PLAYERS Championship,R2026011,Daniel Berger,40026,2,17,3,2 ft 1 in.,0,In Hole,3,141
THE PLAYERS Championship,R2026011,Daniel Berger,40026,2,18,1,228 yds,225 yds,Left Fairway,4,462
THE PLAYERS Championship,R2026011,Daniel Berger,40026,2,18,2,206 yds,74 ft 11 in.,Right Rough,4,462
THE PLAYERS Championship,R2026011,Daniel Berger,40026,2,18,3,48 yds,69 ft 6 in.,Right Fairway,4,462
THE PLAYERS Championship,R2026011,Daniel Berger,40026,2,18,4,84 ft 4 in.,16 ft 6 in.,Right Fairway,4,462
THE PLAYERS Championship,R2026011,Daniel Berger,40026,2,18,5,15 ft 8 in.,10 in,Right Green,4,462
THE PLAYERS Championship,R2026011,Daniel Berger,40026,2,18,6,10 in,0,In Hole,4,462
THE PLAYERS Championship,R2026011,Daniel Berger,40026,3,1,1,307 yds,109 yds,Left Fairway,4,424
THE PLAYERS Championship,R2026011,Daniel Berger,40026,3,1,2,109 yds,0,In Hole,4,424
THE PLAYERS Championship,R2026011,Daniel Berger,40026,3,2,1,286 yds,269 yds,Right Fairway,5,555
THE PLAYERS Championship,R2026011,Daniel Berger,40026,3,2,2,243 yds,84 ft 7 in.,Right Rough,5,555
THE PLAYERS Championship,R2026011,Daniel Berger,40026,3,2,3,39 yds,33 ft 2 in.,Left Fairway,5,555
THE PLAYERS Championship,R2026011,Daniel Berger,40026,3,2,4,23 ft 5 in.,9 ft 11 in.,Right Green,5,555
THE PLAYERS Championship,R2026011,Daniel Berger,40026,3,2,5,11 ft 1 in.,10 in,Right Green,5,555
THE PLAYERS Championship,R2026011,Daniel Berger,40026,3,2,6,10 in,0,In Hole,5,555
THE PLAYERS Championship,R2026011,Daniel Berger,40026,3,3,1,187 yds,8 ft 8 in.,Left Green,3,182
THE PLAYERS Championship,R2026011,Daniel Berger,40026,3,3,2,8 ft 8 in.,0,In Hole,3,182
THE PLAYERS Championship,R2026011,Daniel Berger,40026,3,4,1,267 yds,114 yds,Left Rough,4,387
THE PLAYERS Championship,R2026011,Daniel Berger,40026,3,4,2,47 yds,78 yds,Right Fairway,4,387
THE PLAYERS Championship,R2026011,Daniel Berger,40026,3,4,3,80 yds,13 ft 9 in.,Right Fairway,4,387
THE PLAYERS Championship,R2026011,Daniel Berger,40026,3,4,4,16 ft 9 in.,2 ft 8 in.,Right Green,4,387
THE PLAYERS Championship,R2026011,Daniel Berger,40026,3,4,5,2 ft 8 in.,0,In Hole,4,387
THE PLAYERS Championship,R2026011,Daniel Berger,40026,3,5,1,296 yds,177 yds,Left Fairway,4,469
THE PLAYERS Championship,R2026011,Daniel Berger,40026,3,5,2,167 yds,47 ft 0 in.,Right Green,4,469
THE PLAYERS Championship,R2026011,Daniel Berger,40026,3,5,3,44 ft 3 in.,4 ft 4 in.,Left Green,4,469
THE PLAYERS Championship,R2026011,Daniel Berger,40026,3,5,4,4 ft 4 in.,0,In Hole,4,469
THE PLAYERS Championship,R2026011,Daniel Berger,40026,3,6,1,250 yds,162 yds,Right Fairway,4,413
THE PLAYERS Championship,R2026011,Daniel Berger,40026,3,6,2,147 yds,46 ft 1 in.,Right Green,4,413
THE PLAYERS Championship,R2026011,Daniel Berger,40026,3,6,3,43 ft 1 in.,3 ft 6 in.,Right Green,4,413
THE PLAYERS Championship,R2026011,Daniel Berger,40026,3,6,4,5 ft 7 in.,23 in,Right Green,4,413
THE PLAYERS Championship,R2026011,Daniel Berger,40026,3,6,5,23 in,0,In Hole,4,413
THE PLAYERS Championship,R2026011,Daniel Berger,40026,3,7,1,269 yds,164 yds,Left Bunker,4,450
THE PLAYERS Championship,R2026011,Daniel Berger,40026,3,7,2,155 yds,57 ft 0 in.,Left Fairway,4,450
THE PLAYERS Championship,R2026011,Daniel Berger,40026,3,7,3,53 ft 7 in.,4 ft 5 in.,Left Green,4,450
THE PLAYERS Championship,R2026011,Daniel Berger,40026,3,7,4,4 ft 5 in.,0,In Hole,4,450
THE PLAYERS Championship,R2026011,Daniel Berger,40026,3,8,1,214 yds,10 ft 4 in.,Left Green,3,236
THE PLAYERS Championship,R2026011,Daniel Berger,40026,3,8,2,11 ft 7 in.,11 in,Left Green,3,236
THE PLAYERS Championship,R2026011,Daniel Berger,40026,3,8,3,11 in,0,In Hole,3,236
THE PLAYERS Championship,R2026011,Daniel Berger,40026,3,9,1,278 yds,309 yds,Right Bunker,5,601
THE PLAYERS Championship,R2026011,Daniel Berger,40026,3,9,2,135 yds,175 yds,Right Fairway,5,601
THE PLAYERS Championship,R2026011,Daniel Berger,40026,3,9,3,176 yds,17 ft 5 in.,Right Green,5,601
THE PLAYERS Championship,R2026011,Daniel Berger,40026,3,9,4,19 ft 8 in.,22 in,Left Green,5,601
THE PLAYERS Championship,R2026011,Daniel Berger,40026,3,9,5,22 in,0,In Hole,5,601
THE PLAYERS Championship,R2026011,Daniel Berger,40026,3,10,1,263 yds,148 yds,Left Fairway,4,419
THE PLAYERS Championship,R2026011,Daniel Berger,40026,3,10,2,157 yds,27 ft 3 in.,Left Green,4,419
THE PLAYERS Championship,R2026011,Daniel Berger,40026,3,10,3,35 ft 10 in.,8 ft 3 in.,Left Green,4,419
THE PLAYERS Championship,R2026011,Daniel Berger,40026,3,10,4,9 ft 5 in.,10 in,Left Green,4,419
THE PLAYERS Championship,R2026011,Daniel Berger,40026,3,10,5,10 in,0,In Hole,4,419
THE PLAYERS Championship,R2026011,Daniel Berger,40026,3,11,1,337 yds,235 yds,Right Intermediate,5,573
THE PLAYERS Championship,R2026011,Daniel Berger,40026,3,11,2,218 yds,53 ft 5 in.,Right Bunker,5,573
THE PLAYERS Championship,R2026011,Daniel Berger,40026,3,11,3,45 ft 1 in.,8 ft 4 in.,Right Green,5,573
THE PLAYERS Championship,R2026011,Daniel Berger,40026,3,11,4,8 ft 5 in.,2 in,Right Green,5,573
THE PLAYERS Championship,R2026011,Daniel Berger,40026,3,11,5,2 in,0,In Hole,5,573
THE PLAYERS Championship,R2026011,Daniel Berger,40026,3,12,1,307 yds,44 ft 4 in.,Left Green,4,365
THE PLAYERS Championship,R2026011,Daniel Berger,40026,3,12,2,44 ft 0 in.,4 in,Right Green,4,365
THE PLAYERS Championship,R2026011,Daniel Berger,40026,3,12,3,4 in,0,In Hole,4,365
THE PLAYERS Championship,R2026011,Daniel Berger,40026,3,13,1,180 yds,58 ft 4 in.,Right Bunker,3,183
THE PLAYERS Championship,R2026011,Daniel Berger,40026,3,13,2,13 ft 6 in.,47 ft 3 in.,Right Intermediate,3,183
THE PLAYERS Championship,R2026011,Daniel Berger,40026,3,13,3,55 ft 5 in.,9 ft 3 in.,Left Green,3,183
THE PLAYERS Championship,R2026011,Daniel Berger,40026,3,13,4,8 ft 9 in.,6 in,Right Green,3,183
THE PLAYERS Championship,R2026011,Daniel Berger,40026,3,13,5,6 in,0,In Hole,3,183
THE PLAYERS Championship,R2026011,Daniel Berger,40026,3,14,1,286 yds,194 yds,Right Rough,4,485
THE PLAYERS Championship,R2026011,Daniel Berger,40026,3,14,2,39 yds,161 yds,Right Fairway,4,485
THE PLAYERS Championship,R2026011,Daniel Berger,40026,3,14,3,145 yds,51 ft 7 in.,Right Fairway,4,485
THE PLAYERS Championship,R2026011,Daniel Berger,40026,3,14,4,70 ft 9 in.,18 ft 10 in.,Right Green,4,485
THE PLAYERS Championship,R2026011,Daniel Berger,40026,3,14,5,18 ft 8 in.,3 in,Right Green,4,485
THE PLAYERS Championship,R2026011,Daniel Berger,40026,3,14,6,3 in,0,In Hole,4,485
THE PLAYERS Championship,R2026011,Daniel Berger,40026,3,15,1,298 yds,170 yds,Right Fairway,4,470
THE PLAYERS Championship,R2026011,Daniel Berger,40026,3,15,2,173 yds,25 ft 5 in.,Right Green,4,470
THE PLAYERS Championship,R2026011,Daniel Berger,40026,3,15,3,22 ft 3 in.,3 ft 2 in.,Left Green,4,470
THE PLAYERS Championship,R2026011,Daniel Berger,40026,3,15,4,3 ft 2 in.,0,In Hole,4,470
THE PLAYERS Championship,R2026011,Daniel Berger,40026,3,16,1,284 yds,256 yds,Right Rough,5,537
THE PLAYERS Championship,R2026011,Daniel Berger,40026,3,16,2,77 yds,184 yds,Right Fairway,5,537
THE PLAYERS Championship,R2026011,Daniel Berger,40026,3,16,3,187 yds,30 ft 2 in.,Left Green,5,537
THE PLAYERS Championship,R2026011,Daniel Berger,40026,3,16,4,30 ft 2 in.,0,In Hole,5,537
THE PLAYERS Championship,R2026011,Daniel Berger,40026,3,17,1,132 yds,21 ft 5 in.,Left Green,3,141
THE PLAYERS Championship,R2026011,Daniel Berger,40026,3,17,2,26 ft 8 in.,4 ft 11 in.,Left Green,3,141
THE PLAYERS Championship,R2026011,Daniel Berger,40026,3,17,3,4 ft 11 in.,0,In Hole,3,141
THE PLAYERS Championship,R2026011,Daniel Berger,40026,3,18,1,305 yds,174 yds,Right Tree Outline,4,462
THE PLAYERS Championship,R2026011,Daniel Berger,40026,3,18,2,155 yds,55 ft 2 in.,Left Green,4,462
THE PLAYERS Championship,R2026011,Daniel Berger,40026,3,18,3,54 ft 2 in.,2 ft 9 in.,Left Green,4,462
THE PLAYERS Championship,R2026011,Daniel Berger,40026,3,18,4,2 ft 9 in.,0,In Hole,4,462
THE PLAYERS Championship,R2026011,Daniel Berger,40026,4,1,1,329 yds,107 yds,Left Fairway,4,424
THE PLAYERS Championship,R2026011,Daniel Berger,40026,4,1,2,106 yds,11 ft 5 in.,Right Green,4,424
THE PLAYERS Championship,R2026011,Daniel Berger,40026,4,1,3,13 ft 2 in.,17 in,Left Green,4,424
THE PLAYERS Championship,R2026011,Daniel Berger,40026,4,1,4,17 in,0,In Hole,4,424
THE PLAYERS Championship,R2026011,Daniel Berger,40026,4,2,1,267 yds,278 yds,Left Fairway,5,555
THE PLAYERS Championship,R2026011,Daniel Berger,40026,4,2,2,290 yds,39 ft 10 in.,Left Intermediate,5,555
THE PLAYERS Championship,R2026011,Daniel Berger,40026,4,2,3,16 ft 10 in.,29 ft 11 in.,Left Fairway,5,555
THE PLAYERS Championship,R2026011,Daniel Berger,40026,4,2,4,32 ft 5 in.,2 ft 11 in.,Left Green,5,555
THE PLAYERS Championship,R2026011,Daniel Berger,40026,4,2,5,2 ft 11 in.,0,In Hole,5,555
THE PLAYERS Championship,R2026011,Daniel Berger,40026,4,3,1,164 yds,36 ft 6 in.,Left Fairway,3,182
THE PLAYERS Championship,R2026011,Daniel Berger,40026,4,3,2,39 ft 8 in.,3 ft 2 in.,Right Green,3,182
THE PLAYERS Championship,R2026011,Daniel Berger,40026,4,3,3,3 ft 2 in.,0,In Hole,3,182
THE PLAYERS Championship,R2026011,Daniel Berger,40026,4,4,1,291 yds,97 yds,Left Intermediate,4,387
THE PLAYERS Championship,R2026011,Daniel Berger,40026,4,4,2,104 yds,23 ft 11 in.,Left Green,4,387
THE PLAYERS Championship,R2026011,Daniel Berger,40026,4,4,3,23 ft 11 in.,0,In Hole,4,387
THE PLAYERS Championship,R2026011,Daniel Berger,40026,4,5,1,311 yds,152 yds,Left Fairway,4,469
THE PLAYERS Championship,R2026011,Daniel Berger,40026,4,5,2,147 yds,34 ft 1 in.,Left Green,4,469
THE PLAYERS Championship,R2026011,Daniel Berger,40026,4,5,3,32 ft 4 in.,22 in,Right Green,4,469
THE PLAYERS Championship,R2026011,Daniel Berger,40026,4,5,4,22 in,0,In Hole,4,469
THE PLAYERS Championship,R2026011,Daniel Berger,40026,4,6,1,240 yds,162 yds,Left Bunker,4,413
THE PLAYERS Championship,R2026011,Daniel Berger,40026,4,6,2,162 yds,10 ft 5 in.,Left Green,4,413
THE PLAYERS Championship,R2026011,Daniel Berger,40026,4,6,3,10 ft 5 in.,0,In Hole,4,413
THE PLAYERS Championship,R2026011,Daniel Berger,40026,4,7,1,321 yds,130 yds,Right Fairway,4,450
THE PLAYERS Championship,R2026011,Daniel Berger,40026,4,7,2,131 yds,40 ft 3 in.,Left Green,4,450
THE PLAYERS Championship,R2026011,Daniel Berger,40026,4,7,3,40 ft 3 in.,0,In Hole,4,450
THE PLAYERS Championship,R2026011,Daniel Berger,40026,4,8,1,219 yds,86 ft 7 in.,Left Bunker,3,236
THE PLAYERS Championship,R2026011,Daniel Berger,40026,4,8,2,81 ft 3 in.,6 ft 5 in.,Right Green,3,236
THE PLAYERS Championship,R2026011,Daniel Berger,40026,4,8,3,6 ft 5 in.,0,In Hole,3,236
THE PLAYERS Championship,R2026011,Daniel Berger,40026,4,9,1,308 yds,279 yds,Left Fairway,5,601
THE PLAYERS Championship,R2026011,Daniel Berger,40026,4,9,2,287 yds,55 ft 7 in.,Right Rough,5,601
THE PLAYERS Championship,R2026011,Daniel Berger,40026,4,9,3,5 in,55 ft 4 in.,Right Rough,5,601
THE PLAYERS Championship,R2026011,Daniel Berger,40026,4,9,4,14 ft 1 in.,41 ft 6 in.,Right Rough,5,601
THE PLAYERS Championship,R2026011,Daniel Berger,40026,4,9,5,32 ft 2 in.,9 ft 7 in.,Left Green,5,601
THE PLAYERS Championship,R2026011,Daniel Berger,40026,4,9,6,11 ft 4 in.,17 in,Left Green,5,601
THE PLAYERS Championship,R2026011,Daniel Berger,40026,4,9,7,17 in,0,In Hole,5,601
THE PLAYERS Championship,R2026011,Daniel Berger,40026,4,10,1,256 yds,153 yds,Left Fairway,4,419
THE PLAYERS Championship,R2026011,Daniel Berger,40026,4,10,2,167 yds,55 ft 1 in.,Left Fairway,4,419
THE PLAYERS Championship,R2026011,Daniel Berger,40026,4,10,3,40 ft 5 in.,14 ft 9 in.,Left Green,4,419
THE PLAYERS Championship,R2026011,Daniel Berger,40026,4,10,4,15 ft 7 in.,6 in,Right Green,4,419
THE PLAYERS Championship,R2026011,Daniel Berger,40026,4,10,5,6 in,0,In Hole,4,419
THE PLAYERS Championship,R2026011,Daniel Berger,40026,4,11,1,304 yds,273 yds,Right Fairway,5,573
THE PLAYERS Championship,R2026011,Daniel Berger,40026,4,11,2,258 yds,67 ft 4 in.,Right Water,5,573
THE PLAYERS Championship,R2026011,Daniel Berger,40026,4,11,3,Penalty,0,Fairway,5,573
THE PLAYERS Championship,R2026011,Daniel Berger,40026,4,11,4,108 yds,9 ft 9 in.,Right Green,5,573
THE PLAYERS Championship,R2026011,Daniel Berger,40026,4,11,5,11 ft 6 in.,16 in,Right Green,5,573
THE PLAYERS Championship,R2026011,Daniel Berger,40026,4,11,6,16 in,0,In Hole,5,573
THE PLAYERS Championship,R2026011,Daniel Berger,40026,4,12,1,291 yds,104 yds,Right Tree Outline,4,365
THE PLAYERS Championship,R2026011,Daniel Berger,40026,4,12,2,27 ft 5 in.,97 yds,Right Tree Outline,4,365
THE PLAYERS Championship,R2026011,Daniel Berger,40026,4,12,3,98 yds,6 ft 11 in.,Right Green,4,365
THE PLAYERS Championship,R2026011,Daniel Berger,40026,4,12,4,6 ft 11 in.,0,In Hole,4,365
THE PLAYERS Championship,R2026011,Daniel Berger,40026,4,13,1,165 yds,12 ft 3 in.,Left Green,3,183
THE PLAYERS Championship,R2026011,Daniel Berger,40026,4,13,2,12 ft 7 in.,7 in,Left Green,3,183
THE PLAYERS Championship,R2026011,Daniel Berger,40026,4,13,3,7 in,0,In Hole,3,183
THE PLAYERS Championship,R2026011,Daniel Berger,40026,4,14,1,288 yds,205 yds,Right Rough,4,485
THE PLAYERS Championship,R2026011,Daniel Berger,40026,4,14,2,152 yds,63 yds,Right Rough,4,485
THE PLAYERS Championship,R2026011,Daniel Berger,40026,4,14,3,62 yds,10 ft 10 in.,Left Green,4,485
THE PLAYERS Championship,R2026011,Daniel Berger,40026,4,14,4,11 ft 3 in.,4 in,Left Green,4,485
THE PLAYERS Championship,R2026011,Daniel Berger,40026,4,14,5,4 in,0,In Hole,4,485
THE PLAYERS Championship,R2026011,Daniel Berger,40026,4,15,1,283 yds,163 yds,Right Bunker,4,470
THE PLAYERS Championship,R2026011,Daniel Berger,40026,4,15,2,154 yds,72 ft 7 in.,Left Bunker,4,470
THE PLAYERS Championship,R2026011,Daniel Berger,40026,4,15,3,96 ft 4 in.,24 ft 6 in.,Right Rough,4,470
THE PLAYERS Championship,R2026011,Daniel Berger,40026,4,15,4,17 ft 9 in.,6 ft 9 in.,Right Green,4,470
THE PLAYERS Championship,R2026011,Daniel Berger,40026,4,15,5,6 ft 9 in.,0,In Hole,4,470
THE PLAYERS Championship,R2026011,Daniel Berger,40026,4,16,1,287 yds,246 yds,Left Intermediate,5,537
THE PLAYERS Championship,R2026011,Daniel Berger,40026,4,16,2,237 yds,39 ft 9 in.,Left Intermediate,5,537
THE PLAYERS Championship,R2026011,Daniel Berger,40026,4,16,3,34 ft 5 in.,5 ft 8 in.,Left Green,5,537
THE PLAYERS Championship,R2026011,Daniel Berger,40026,4,16,4,5 ft 8 in.,0,In Hole,5,537
THE PLAYERS Championship,R2026011,Daniel Berger,40026,4,17,1,133 yds,6 ft 3 in.,Right Green,3,141
THE PLAYERS Championship,R2026011,Daniel Berger,40026,4,17,2,6 ft 3 in.,0,In Hole,3,141
THE PLAYERS Championship,R2026011,Daniel Berger,40026,4,18,1,296 yds,188 yds,Right Tree Outline,4,462
THE PLAYERS Championship,R2026011,Daniel Berger,40026,4,18,2,156 yds,38 yds,Right Rough,4,462
THE PLAYERS Championship,R2026011,Daniel Berger,40026,4,18,3,41 yds,7 ft 6 in.,Left Green,4,462
THE PLAYERS Championship,R2026011,Daniel Berger,40026,4,18,4,7 ft 6 in.,0,In Hole,4,462
THE PLAYERS Championship,R2026011,Matt Fitzpatrick,40098,1,1,1,324 yds,92 yds,Left Fairway,4,424
THE PLAYERS Championship,R2026011,Matt Fitzpatrick,40098,1,1,2,90 yds,7 ft 7 in.,Right Green,4,424
THE PLAYERS Championship,R2026011,Matt Fitzpatrick,40098,1,1,3,7 ft 7 in.,0,In Hole,4,424
THE PLAYERS Championship,R2026011,Matt Fitzpatrick,40098,1,2,1,246 yds,301 yds,Left Fairway,5,555
THE PLAYERS Championship,R2026011,Matt Fitzpatrick,40098,1,2,2,308 yds,75 ft 8 in.,Left Rough,5,555
THE PLAYERS Championship,R2026011,Matt Fitzpatrick,40098,1,2,3,71 ft 4 in.,4 ft 3 in.,Right Green,5,555
THE PLAYERS Championship,R2026011,Matt Fitzpatrick,40098,1,2,4,4 ft 3 in.,0,In Hole,5,555
THE PLAYERS Championship,R2026011,Matt Fitzpatrick,40098,1,3,1,183 yds,56 ft 2 in.,Right Fairway,3,182
THE PLAYERS Championship,R2026011,Matt Fitzpatrick,40098,1,3,2,49 ft 3 in.,6 ft 11 in.,Left Green,3,182
THE PLAYERS Championship,R2026011,Matt Fitzpatrick,40098,1,3,3,8 ft 6 in.,17 in,Left Green,3,182
THE PLAYERS Championship,R2026011,Matt Fitzpatrick,40098,1,3,4,17 in,0,In Hole,3,182
THE PLAYERS Championship,R2026011,Matt Fitzpatrick,40098,1,4,1,272 yds,115 yds,Right Rough,4,387
THE PLAYERS Championship,R2026011,Matt Fitzpatrick,40098,1,4,2,68 yds,54 yds,Right Fairway,4,387
THE PLAYERS Championship,R2026011,Matt Fitzpatrick,40098,1,4,3,52 yds,5 ft 9 in.,Right Green,4,387
THE PLAYERS Championship,R2026011,Matt Fitzpatrick,40098,1,4,4,5 ft 9 in.,0,In Hole,4,387
THE PLAYERS Championship,R2026011,Matt Fitzpatrick,40098,1,5,1,287 yds,169 yds,Left Fairway,4,469
THE PLAYERS Championship,R2026011,Matt Fitzpatrick,40098,1,5,2,175 yds,26 ft 2 in.,Left Fairway,4,469
THE PLAYERS Championship,R2026011,Matt Fitzpatrick,40098,1,5,3,20 ft 5 in.,5 ft 9 in.,Left Green,4,469
THE PLAYERS Championship,R2026011,Matt Fitzpatrick,40098,1,5,4,8 ft 5 in.,2 ft 4 in.,Left Green,4,469
THE PLAYERS Championship,R2026011,Matt Fitzpatrick,40098,1,5,5,2 ft 4 in.,0,In Hole,4,469
THE PLAYERS Championship,R2026011,Matt Fitzpatrick,40098,1,6,1,299 yds,111 yds,Right Fairway,4,413
THE PLAYERS Championship,R2026011,Matt Fitzpatrick,40098,1,6,2,123 yds,36 ft 7 in.,Left Bunker,4,413
THE PLAYERS Championship,R2026011,Matt Fitzpatrick,40098,1,6,3,45 ft 10 in.,8 ft 11 in.,Left Green,4,413
THE PLAYERS Championship,R2026011,Matt Fitzpatrick,40098,1,6,4,11 ft 6 in.,2 ft 4 in.,Left Green,4,413
THE PLAYERS Championship,R2026011,Matt Fitzpatrick,40098,1,6,5,2 ft 4 in.,0,In Hole,4,413
THE PLAYERS Championship,R2026011,Matt Fitzpatrick,40098,1,7,1,295 yds,145 yds,Left Fairway,4,450
THE PLAYERS Championship,R2026011,Matt Fitzpatrick,40098,1,7,2,134 yds,35 ft 0 in.,Right Fairway,4,450
THE PLAYERS Championship,R2026011,Matt Fitzpatrick,40098,1,7,3,36 ft 1 in.,9 in,Right Green,4,450
THE PLAYERS Championship,R2026011,Matt Fitzpatrick,40098,1,7,4,9 in,0,In Hole,4,450
THE PLAYERS Championship,R2026011,Matt Fitzpatrick,40098,1,8,1,214 yds,70 ft 1 in.,Left Bunker,3,236
THE PLAYERS Championship,R2026011,Matt Fitzpatrick,40098,1,8,2,64 ft 11 in.,6 ft 5 in.,Right Green,3,236
THE PLAYERS Championship,R2026011,Matt Fitzpatrick,40098,1,8,3,6 ft 5 in.,0,In Hole,3,236
THE PLAYERS Championship,R2026011,Matt Fitzpatrick,40098,1,9,1,308 yds,291 yds,Right Fairway,5,601
THE PLAYERS Championship,R2026011,Matt Fitzpatrick,40098,1,9,2,274 yds,56 ft 6 in.,Left Bunker,5,601
THE PLAYERS Championship,R2026011,Matt Fitzpatrick,40098,1,9,3,55 ft 1 in.,3 ft 7 in.,Right Green,5,601
THE PLAYERS Championship,R2026011,Matt Fitzpatrick,40098,1,9,4,3 ft 7 in.,0,In Hole,5,601
THE PLAYERS Championship,R2026011,Matt Fitzpatrick,40098,1,10,1,271 yds,133 yds,Left Fairway,4,419
THE PLAYERS Championship,R2026011,Matt Fitzpatrick,40098,1,10,2,138 yds,15 ft 7 in.,Left Green,4,419
THE PLAYERS Championship,R2026011,Matt Fitzpatrick,40098,1,10,3,15 ft 7 in.,0,In Hole,4,419
THE PLAYERS Championship,R2026011,Matt Fitzpatrick,40098,1,11,1,299 yds,263 yds,Right Fairway,5,573
THE PLAYERS Championship,R2026011,Matt Fitzpatrick,40098,1,11,2,274 yds,87 ft 2 in.,Left Fairway,5,573
THE PLAYERS Championship,R2026011,Matt Fitzpatrick,40098,1,11,3,84 ft 0 in.,8 ft 4 in.,Right Green,5,573
THE PLAYERS Championship,R2026011,Matt Fitzpatrick,40098,1,11,4,8 ft 4 in.,0,In Hole,5,573
THE PLAYERS Championship,R2026011,Matt Fitzpatrick,40098,1,12,1,262 yds,115 yds,Right Fairway,4,365
THE PLAYERS Championship,R2026011,Matt Fitzpatrick,40098,1,12,2,111 yds,11 ft 10 in.,Right Green,4,365
THE PLAYERS Championship,R2026011,Matt Fitzpatrick,40098,1,12,3,14 ft 3 in.,2 ft 5 in.,Right Green,4,365
THE PLAYERS Championship,R2026011,Matt Fitzpatrick,40098,1,12,4,2 ft 5 in.,0,In Hole,4,365
THE PLAYERS Championship,R2026011,Matt Fitzpatrick,40098,1,13,1,167 yds,36 ft 1 in.,Right Fairway,3,183
THE PLAYERS Championship,R2026011,Matt Fitzpatrick,40098,1,13,2,32 ft 10 in.,3 ft 3 in.,Right Green,3,183
THE PLAYERS Championship,R2026011,Matt Fitzpatrick,40098,1,13,3,3 ft 3 in.,0,In Hole,3,183
THE PLAYERS Championship,R2026011,Matt Fitzpatrick,40098,1,14,1,312 yds,158 yds,Right Fairway,4,485
THE PLAYERS Championship,R2026011,Matt Fitzpatrick,40098,1,14,2,161 yds,15 ft 1 in.,Right Green,4,485
THE PLAYERS Championship,R2026011,Matt Fitzpatrick,40098,1,14,3,14 ft 10 in.,4 in,Left Green,4,485
THE PLAYERS Championship,R2026011,Matt Fitzpatrick,40098,1,14,4,4 in,0,In Hole,4,485
THE PLAYERS Championship,R2026011,Matt Fitzpatrick,40098,1,15,1,275 yds,173 yds,Right Bunker,4,470
THE PLAYERS Championship,R2026011,Matt Fitzpatrick,40098,1,15,2,157 yds,58 ft 0 in.,Right Rough,4,470
THE PLAYERS Championship,R2026011,Matt Fitzpatrick,40098,1,15,3,58 ft 4 in.,3 ft 6 in.,Left Green,4,470
THE PLAYERS Championship,R2026011,Matt Fitzpatrick,40098,1,15,4,3 ft 6 in.,0,In Hole,4,470
THE PLAYERS Championship,R2026011,Matt Fitzpatrick,40098,1,16,1,308 yds,235 yds,Right Fairway,5,537
THE PLAYERS Championship,R2026011,Matt Fitzpatrick,40098,1,16,2,214 yds,93 ft 9 in.,Left Fairway,5,537
THE PLAYERS Championship,R2026011,Matt Fitzpatrick,40098,1,16,3,89 ft 8 in.,4 ft 10 in.,Left Green,5,537
THE PLAYERS Championship,R2026011,Matt Fitzpatrick,40098,1,16,4,4 ft 10 in.,0,In Hole,5,537
THE PLAYERS Championship,R2026011,Matt Fitzpatrick,40098,1,17,1,128 yds,45 ft 2 in.,Left Green,3,141
THE PLAYERS Championship,R2026011,Matt Fitzpatrick,40098,1,17,2,41 ft 6 in.,3 ft 8 in.,Left Green,3,141
THE PLAYERS Championship,R2026011,Matt Fitzpatrick,40098,1,17,3,3 ft 8 in.,0,In Hole,3,141
THE PLAYERS Championship,R2026011,Matt Fitzpatrick,40098,1,18,1,270 yds,163 yds,Left Water,4,462
THE PLAYERS Championship,R2026011,Matt Fitzpatrick,40098,1,18,2,Penalty,0,Fairway,4,462
THE PLAYERS Championship,R2026011,Matt Fitzpatrick,40098,1,18,3,198 yds,78 yds,Right Fairway,4,462
THE PLAYERS Championship,R2026011,Matt Fitzpatrick,40098,1,18,4,78 yds,8 ft 11 in.,Left Green,4,462
THE PLAYERS Championship,R2026011,Matt Fitzpatrick,40098,1,18,5,8 ft 11 in.,0,In Hole,4,462
THE PLAYERS Championship,R2026011,Matt Fitzpatrick,40098,2,1,1,293 yds,137 yds,Right Fairway,4,424
THE PLAYERS Championship,R2026011,Matt Fitzpatrick,40098,2,1,2,128 yds,27 ft 9 in.,Left Green,4,424
