tournament,player,round,hole,shotNumber,shotDist,toHole,location
R2026556,59141,Round_4,Hole_8,4,13 ft 0 in.,2 in,Left Green
R2026556,59141,Round_4,Hole_8,5,2 in,,
R2026556,59141,Round_4,Hole_9,1,208 yds,26 ft 8 in.,Left Green
R2026556,59141,Round_4,Hole_9,2,23 ft 6 in.,3 ft 5 in.,Right Green
R2026556,59141,Round_4,Hole_9,3,3 ft 5 in.,,
R2026556,59141,Round_4,Hole_10,1,293 yds,351 yds,Right Intermediate
R2026556,59141,Round_4,Hole_10,2,230 yds,132 yds,Left Fairway
R2026556,59141,Round_4,Hole_10,3,132 yds,28 ft 1 in.,Right Green
R2026556,59141,Round_4,Hole_10,4,30 ft 1 in.,2 ft 3 in.,Left Green
R2026556,59141,Round_4,Hole_10,5,2 ft 3 in.,,
R2026556,59141,Round_4,Hole_11,1,310 yds,151 yds,Right Rough
R2026556,59141,Round_4,Hole_11,2,115 yds,36 yds,Right Bunker
R2026556,59141,Round_4,Hole_11,3,36 yds,2 ft 11 in.,Right Green
R2026556,59141,Round_4,Hole_11,4,4 ft 1 in.,20 in,Right Green
R2026556,59141,Round_4,Hole_11,5,20 in,,
R2026556,59141,Round_4,Hole_12,1,300 yds,290 yds,Left Rough
R2026556,59141,Round_4,Hole_12,2,93 yds,201 yds,Left Fairway
R2026556,59141,Round_4,Hole_12,3,204 yds,8 ft 4 in.,Left Green
R2026556,59141,Round_4,Hole_12,4,8 ft 4 in.,,
R2026556,59141,Round_4,Hole_13,1,224 yds,34 ft 6 in.,Right Green
R2026556,59141,Round_4,Hole_13,2,30 ft 4 in.,4 ft 1 in.,Right Green
R2026556,59141,Round_4,Hole_13,3,4 ft 1 in.,,
R2026556,59141,Round_4,Hole_14,1,300 yds,174 yds,Right Fairway
R2026556,59141,Round_4,Hole_14,2,177 yds,6 ft 1 in.,Right Green
R2026556,59141,Round_4,Hole_14,3,6 ft 1 in.,,
R2026556,59141,Round_4,Hole_15,1,147 yds,20 ft 4 in.,Left Green
R2026556,59141,Round_4,Hole_15,2,21 ft 5 in.,12 in,Left Green
R2026556,59141,Round_4,Hole_15,3,12 in,,
R2026556,59141,Round_4,Hole_16,1,309 yds,96 ft 5 in.,Right Bunker
R2026556,59141,Round_4,Hole_16,2,40 ft 8 in.,56 ft 5 in.,Right Fairway
R2026556,59141,Round_4,Hole_16,3,57 ft 7 in.,14 in,Left Green
R2026556,59141,Round_4,Hole_16,4,14 in,,
R2026556,59141,Round_4,Hole_17,1,296 yds,173 yds,Right Fairway
R2026556,59141,Round_4,Hole_17,2,171 yds,10 ft 2 in.,Right Green
R2026556,59141,Round_4,Hole_17,3,12 ft 1 in.,18 in,Right Green
R2026556,59141,Round_4,Hole_17,4,18 in,,
R2026556,59141,Round_4,Hole_18,1,303 yds,194 yds,Right Rough
R2026556,59141,Round_4,Hole_18,2,96 yds,99 yds,Left Fairway
R2026556,59141,Round_4,Hole_18,3,91 yds,25 ft 4 in.,Left Green
R2026556,59141,Round_4,Hole_18,4,27 ft 3 in.,20 in,Left Green
R2026556,59141,Round_4,Hole_18,5,20 in,,
R2026556,59440,Round_1,Hole_1,1,304 yds,259 yds,Right Bunker
R2026556,59440,Round_1,Hole_1,2,187 yds,80 yds,Left Intermediate
R2026556,59440,Round_1,Hole_1,3,81 yds,3 ft 7 in.,Left Green
R2026556,59440,Round_1,Hole_1,4,3 ft 7 in.,,
R2026556,59440,Round_1,Hole_2,1,310 yds,164 yds,Left Fairway
R2026556,59440,Round_1,Hole_2,2,163 yds,10 ft 10 in.,Right Green
R2026556,59440,Round_1,Hole_2,3,11 ft 6 in.,5 in,Right Green
R2026556,59440,Round_1,Hole_2,4,5 in,,
R2026556,59440,Round_1,Hole_3,1,300 yds,154 yds,Left Bunker
R2026556,59440,Round_1,Hole_3,2,161 yds,27 ft 2 in.,Right Green
R2026556,59440,Round_1,Hole_3,3,28 ft 1 in.,17 in,Right Green
R2026556,59440,Round_1,Hole_3,4,17 in,,
R2026556,59440,Round_1,Hole_4,1,248 yds,74 ft 2 in.,Left Rough
R2026556,59440,Round_1,Hole_4,2,76 ft 0 in.,2 ft 0 in.,Left Green
R2026556,59440,Round_1,Hole_4,3,2 ft 0 in.,,
R2026556,59440,Round_1,Hole_5,1,340 yds,71 yds,Right Fairway
R2026556,59440,Round_1,Hole_5,2,74 yds,10 ft 7 in.,Right Green
R2026556,59440,Round_1,Hole_5,3,11 ft 7 in.,8 in,Right Green
R2026556,59440,Round_1,Hole_5,4,8 in,,
R2026556,59440,Round_1,Hole_6,1,249 yds,176 yds,Right Rough
R2026556,59440,Round_1,Hole_6,2,195 yds,55 ft 11 in.,Right Green
R2026556,59440,Round_1,Hole_6,3,58 ft 0 in.,2 ft 0 in.,Left Green
R2026556,59440,Round_1,Hole_6,4,2 ft 0 in.,,
R2026556,59440,Round_1,Hole_7,1,294 yds,187 yds,Right Fairway
R2026556,59440,Round_1,Hole_7,2,193 yds,73 ft 7 in.,Left Rough
R2026556,59440,Round_1,Hole_7,3,13 ft 8 in.,62 ft 2 in.,Left Fairway
R2026556,59440,Round_1,Hole_7,4,82 ft 3 in.,20 ft 3 in.,Right Fairway
R2026556,59440,Round_1,Hole_7,5,20 ft 3 in.,,
R2026556,59440,Round_1,Hole_8,1,310 yds,257 yds,Right Fairway
R2026556,59440,Round_1,Hole_8,2,245 yds,69 ft 6 in.,Right Bunker
R2026556,59440,Round_1,Hole_8,3,76 ft 2 in.,6 ft 4 in.,Left Green
R2026556,59440,Round_1,Hole_8,4,6 ft 5 in.,8 in,Left Green
R2026556,59440,Round_1,Hole_8,5,8 in,,
R2026556,59440,Round_1,Hole_9,1,214 yds,27 ft 1 in.,Right Green
R2026556,59440,Round_1,Hole_9,2,24 ft 7 in.,2 ft 6 in.,Right Green
R2026556,59440,Round_1,Hole_9,3,2 ft 6 in.,,
R2026556,59440,Round_1,Hole_10,1,339 yds,277 yds,Right Fairway
R2026556,59440,Round_1,Hole_10,2,244 yds,34 yds,Right Green
R2026556,59440,Round_1,Hole_10,3,100 ft 8 in.,6 ft 2 in.,Left Green
R2026556,59440,Round_1,Hole_10,4,6 ft 2 in.,,
R2026556,59440,Round_1,Hole_11,1,267 yds,169 yds,Left Fairway
R2026556,59440,Round_1,Hole_11,2,164 yds,14 ft 5 in.,Left Green
R2026556,59440,Round_1,Hole_11,3,14 ft 5 in.,7 in,Left Green
R2026556,59440,Round_1,Hole_11,4,7 in,,
R2026556,59440,Round_1,Hole_12,1,306 yds,349 yds,Left Fairway
R2026556,59440,Round_1,Hole_12,2,240 yds,111 yds,Right Fairway
R2026556,59440,Round_1,Hole_12,3,114 yds,12 ft 7 in.,Right Green
R2026556,59440,Round_1,Hole_12,4,11 ft 7 in.,13 in,Right Green
R2026556,59440,Round_1,Hole_12,5,13 in,,
R2026556,59440,Round_1,Hole_13,1,230 yds,48 ft 5 in.,Right Green
R2026556,59440,Round_1,Hole_13,2,47 ft 3 in.,23 in,Left Green
R2026556,59440,Round_1,Hole_13,3,23 in,,
R2026556,59440,Round_1,Hole_14,1,340 yds,144 yds,Right Fairway
R2026556,59440,Round_1,Hole_14,2,150 yds,19 ft 9 in.,Left Green
R2026556,59440,Round_1,Hole_14,3,20 ft 3 in.,9 in,Left Green
R2026556,59440,Round_1,Hole_14,4,9 in,,
R2026556,59440,Round_1,Hole_15,1,151 yds,37 ft 3 in.,Right Bunker
R2026556,59440,Round_1,Hole_15,2,87 ft 0 in.,49 ft 8 in.,Left Green
R2026556,59440,Round_1,Hole_15,3,44 ft 5 in.,5 ft 5 in.,Right Green
R2026556,59440,Round_1,Hole_15,4,7 ft 3 in.,19 in,Right Green
R2026556,59440,Round_1,Hole_15,5,19 in,,
R2026556,59440,Round_1,Hole_16,1,277 yds,74 yds,Left Fairway
R2026556,59440,Round_1,Hole_16,2,81 yds,26 ft 8 in.,Right Green
R2026556,59440,Round_1,Hole_16,3,24 ft 7 in.,2 ft 2 in.,Right Green
R2026556,59440,Round_1,Hole_16,4,2 ft 2 in.,,
R2026556,59440,Round_1,Hole_17,1,282 yds,173 yds,Right Bunker
R2026556,59440,Round_1,Hole_17,2,165 yds,29 ft 11 in.,Left Rough
R2026556,59440,Round_1,Hole_17,3,34 ft 3 in.,4 ft 0 in.,Left Green
R2026556,59440,Round_1,Hole_17,4,4 ft 0 in.,,
R2026556,59440,Round_1,Hole_18,1,295 yds,159 yds,Left Fairway
R2026556,59440,Round_1,Hole_18,2,156 yds,14 ft 4 in.,Left Green
R2026556,59440,Round_1,Hole_18,3,15 ft 1 in.,4 in,Left Green
R2026556,59440,Round_1,Hole_18,4,4 in,,
R2026556,59440,Round_2,Hole_1,1,345 yds,224 yds,Left Fairway
R2026556,59440,Round_2,Hole_1,2,220 yds,45 ft 3 in.,Left Fairway
R2026556,59440,Round_2,Hole_1,3,56 ft 10 in.,12 ft 5 in.,Right Green
R2026556,59440,Round_2,Hole_1,4,12 ft 3 in.,1 in,Right Green
R2026556,59440,Round_2,Hole_1,5,1 in,,
R2026556,59440,Round_2,Hole_2,1,339 yds,134 yds,Left Rough
R2026556,59440,Round_2,Hole_2,2,144 yds,27 ft 0 in.,Left Green
R2026556,59440,Round_2,Hole_2,3,26 ft 11 in.,1 in,Left Green
R2026556,59440,Round_2,Hole_2,4,1 in,,
R2026556,59440,Round_2,Hole_3,1,277 yds,151 yds,Left Rough
R2026556,59440,Round_2,Hole_3,2,161 yds,33 ft 2 in.,Left Green
R2026556,59440,Round_2,Hole_3,3,33 ft 11 in.,10 in,Right Green
R2026556,59440,Round_2,Hole_3,4,10 in,,
R2026556,59440,Round_2,Hole_4,1,169 yds,29 ft 9 in.,Left Green
R2026556,59440,Round_2,Hole_4,2,28 ft 8 in.,13 in,Right Green
R2026556,59440,Round_2,Hole_4,3,13 in,,
R2026556,59440,Round_2,Hole_5,1,270 yds,132 yds,Left Fairway
R2026556,59440,Round_2,Hole_5,2,135 yds,11 ft 11 in.,Left Green
R2026556,59440,Round_2,Hole_5,3,13 ft 8 in.,18 in,Left Green
R2026556,59440,Round_2,Hole_5,4,18 in,,
R2026556,59440,Round_2,Hole_6,1,249 yds,184 yds,Right Bunker
R2026556,59440,Round_2,Hole_6,2,162 yds,77 ft 1 in.,Left Bunker
R2026556,59440,Round_2,Hole_6,3,68 ft 2 in.,9 ft 0 in.,Right Green
R2026556,59440,Round_2,Hole_6,4,11 ft 1 in.,21 in,Right Green
R2026556,59440,Round_2,Hole_6,5,21 in,,
R2026556,59440,Round_2,Hole_7,1,307 yds,169 yds,Left Rough
R2026556,59440,Round_2,Hole_7,2,169 yds,24 ft 1 in.,Right Green
R2026556,59440,Round_2,Hole_7,3,23 ft 9 in.,3 in,Left Green
R2026556,59440,Round_2,Hole_7,4,3 in,,
R2026556,59440,Round_2,Hole_8,1,294 yds,263 yds,Right Fairway
R2026556,59440,Round_2,Hole_8,2,259 yds,33 ft 11 in.,Right Bunker
R2026556,59440,Round_2,Hole_8,3,37 ft 10 in.,3 ft 7 in.,Right Green
R2026556,59440,Round_2,Hole_8,4,3 ft 7 in.,,
R2026556,59440,Round_2,Hole_9,1,216 yds,25 ft 7 in.,Left Green
R2026556,59440,Round_2,Hole_9,2,25 ft 0 in.,12 in,Left Green
R2026556,59440,Round_2,Hole_9,3,12 in,,
R2026556,59440,Round_2,Hole_10,1,329 yds,280 yds,Right Intermediate
R2026556,59440,Round_2,Hole_10,2,261 yds,59 ft 8 in.,Right Fairway
R2026556,59440,Round_2,Hole_10,3,65 ft 7 in.,6 ft 5 in.,Left Green
R2026556,59440,Round_2,Hole_10,4,9 ft 2 in.,2 ft 6 in.,Left Green
R2026556,59440,Round_2,Hole_10,5,2 ft 6 in.,,
R2026556,59440,Round_2,Hole_11,1,297 yds,146 yds,Right Fairway
R2026556,59440,Round_2,Hole_11,2,154 yds,33 ft 4 in.,Left Green
R2026556,59440,Round_2,Hole_11,3,37 ft 7 in.,4 ft 4 in.,Right Green
R2026556,59440,Round_2,Hole_11,4,4 ft 4 in.,,
R2026556,59440,Round_2,Hole_12,1,324 yds,282 yds,Right Fairway
R2026556,59440,Round_2,Hole_12,2,287 yds,16 ft 11 in.,Left Fairway
R2026556,59440,Round_2,Hole_12,3,16 ft 11 in.,,
R2026556,59440,Round_2,Hole_13,1,252 yds,56 ft 6 in.,Left Green
R2026556,59440,Round_2,Hole_13,2,70 ft 6 in.,13 ft 7 in.,Right Green
R2026556,59440,Round_2,Hole_13,3,14 ft 11 in.,12 in,Right Green
R2026556,59440,Round_2,Hole_13,4,12 in,,
R2026556,59440,Round_2,Hole_14,1,308 yds,186 yds,Right Fairway
R2026556,59440,Round_2,Hole_14,2,183 yds,17 ft 4 in.,Right Green
R2026556,59440,Round_2,Hole_14,3,16 ft 11 in.,15 in,Right Green
R2026556,59440,Round_2,Hole_14,4,15 in,,
R2026556,59440,Round_2,Hole_15,1,150 yds,31 ft 3 in.,Left Green
R2026556,59440,Round_2,Hole_15,2,35 ft 7 in.,3 ft 11 in.,Left Green
R2026556,59440,Round_2,Hole_15,3,3 ft 11 in.,,
R2026556,59440,Round_2,Hole_16,1,299 yds,36 ft 7 in.,Left Green
R2026556,59440,Round_2,Hole_16,2,37 ft 6 in.,7 in,Right Green
R2026556,59440,Round_2,Hole_16,3,7 in,,
R2026556,59440,Round_2,Hole_17,1,285 yds,177 yds,Left Rough
R2026556,59440,Round_2,Hole_17,2,202 yds,81 ft 1 in.,Left Green
R2026556,59440,Round_2,Hole_17,3,86 ft 1 in.,7 ft 1 in.,Right Green
R2026556,59440,Round_2,Hole_17,4,7 ft 1 in.,,
R2026556,59440,Round_2,Hole_18,1,285 yds,203 yds,Left Fairway
R2026556,59440,Round_2,Hole_18,2,221 yds,54 ft 11 in.,Left Rough
R2026556,59440,Round_2,Hole_18,3,86 ft 3 in.,25 ft 10 in.,Left Green
R2026556,59440,Round_2,Hole_18,4,25 ft 10 in.,7 in,Left Green
R2026556,59440,Round_2,Hole_18,5,7 in,,
R2026556,59440,Round_3,Hole_1,1,350 yds,248 yds,Right Intermediate
R2026556,59440,Round_3,Hole_1,2,223 yds,78 ft 5 in.,Left Green
R2026556,59440,Round_3,Hole_1,3,84 ft 8 in.,7 ft 3 in.,Right Green
R2026556,59440,Round_3,Hole_1,4,10 ft 1 in.,2 ft 5 in.,Right Green
R2026556,59440,Round_3,Hole_1,5,2 ft 5 in.,,
R2026556,59440,Round_3,Hole_2,1,322 yds,145 yds,Left Fairway
R2026556,59440,Round_3,Hole_2,2,154 yds,34 ft 5 in.,Right Green
R2026556,59440,Round_3,Hole_2,3,38 ft 0 in.,3 ft 8 in.,Right Green
R2026556,59440,Round_3,Hole_2,4,3 ft 8 in.,,
R2026556,59440,Round_3,Hole_3,1,301 yds,156 yds,Left Rough
R2026556,59440,Round_3,Hole_3,2,164 yds,29 ft 8 in.,Right Rough
R2026556,59440,Round_3,Hole_3,3,28 ft 0 in.,2 ft 2 in.,Left Green
R2026556,59440,Round_3,Hole_3,4,2 ft 2 in.,,
R2026556,59440,Round_3,Hole_4,1,212 yds,48 yds,Left Rough
R2026556,59440,Round_3,Hole_4,2,55 yds,24 ft 3 in.,Right Rough
R2026556,59440,Round_3,Hole_4,3,26 ft 3 in.,13 ft 4 in.,Right Green
R2026556,59440,Round_3,Hole_4,4,13 ft 4 in.,,
R2026556,59440,Round_3,Hole_5,1,336 yds,70 yds,Right Fairway
R2026556,59440,Round_3,Hole_5,2,68 yds,7 ft 7 in.,Right Green
R2026556,59440,Round_3,Hole_5,3,7 ft 7 in.,,
R2026556,59440,Round_3,Hole_6,1,295 yds,144 yds,Right Fairway
R2026556,59440,Round_3,Hole_6,2,149 yds,18 ft 10 in.,Left Rough
R2026556,59440,Round_3,Hole_6,3,15 ft 8 in.,3 ft 2 in.,Left Green
R2026556,59440,Round_3,Hole_6,4,3 ft 2 in.,,
R2026556,59440,Round_3,Hole_7,1,288 yds,165 yds,Right Intermediate
R2026556,59440,Round_3,Hole_7,2,154 yds,34 ft 6 in.,Right Fairway
R2026556,59440,Round_3,Hole_7,3,36 ft 6 in.,2 ft 3 in.,Right Green
R2026556,59440,Round_3,Hole_7,4,2 ft 3 in.,,
R2026556,59440,Round_3,Hole_8,1,283 yds,287 yds,Right Bunker
R2026556,59440,Round_3,Hole_8,2,236 yds,70 yds,Right Fairway
R2026556,59440,Round_3,Hole_8,3,61 yds,29 ft 8 in.,Right Green
R2026556,59440,Round_3,Hole_8,4,29 ft 3 in.,2 ft 5 in.,Left Green
R2026556,59440,Round_3,Hole_8,5,2 ft 5 in.,,
R2026556,59440,Round_3,Hole_9,1,186 yds,34 ft 8 in.,Left Green
R2026556,59440,Round_3,Hole_9,2,33 ft 1 in.,2 ft 3 in.,Right Green
R2026556,59440,Round_3,Hole_9,3,2 ft 3 in.,,
R2026556,59440,Round_3,Hole_10,1,353 yds,237 yds,Right Bunker
R2026556,59440,Round_3,Hole_10,2,214 yds,77 ft 0 in.,Right Fairway
R2026556,59440,Round_3,Hole_10,3,77 ft 0 in.,,
R2026556,59440,Round_3,Hole_11,1,296 yds,177 yds,Left Rough
R2026556,59440,Round_3,Hole_11,2,154 yds,47 yds,Right Fairway
R2026556,59440,Round_3,Hole_11,3,40 yds,22 ft 3 in.,Left Green
R2026556,59440,Round_3,Hole_11,4,20 ft 0 in.,2 ft 5 in.,Left Green
R2026556,59440,Round_3,Hole_11,5,2 ft 5 in.,,
R2026556,59440,Round_3,Hole_12,1,343 yds,327 yds,Left Rough
R2026556,59440,Round_3,Hole_12,2,304 yds,43 yds,Left Bunker
R2026556,59440,Round_3,Hole_12,3,38 yds,18 ft 5 in.,Right Green
R2026556,59440,Round_3,Hole_12,4,18 ft 6 in.,4 in,Right Green
R2026556,59440,Round_3,Hole_12,5,4 in,,
R2026556,59440,Round_3,Hole_13,1,211 yds,42 yds,Right Rough
R2026556,59440,Round_3,Hole_13,2,42 yds,3 ft 7 in.,Left Green
R2026556,59440,Round_3,Hole_13,3,3 ft 7 in.,,
R2026556,59440,Round_3,Hole_14,1,297 yds,166 yds,Left Bunker
R2026556,59440,Round_3,Hole_14,2,166 yds,13 ft 5 in.,Left Green
R2026556,59440,Round_3,Hole_14,3,13 ft 4 in.,6 in,Left Green
R2026556,59440,Round_3,Hole_14,4,6 in,,
R2026556,59440,Round_3,Hole_15,1,138 yds,50 ft 3 in.,Right Green
R2026556,59440,Round_3,Hole_15,2,54 ft 4 in.,3 ft 11 in.,Right Green
R2026556,59440,Round_3,Hole_15,3,3 ft 11 in.,,
R2026556,59440,Round_3,Hole_16,1,285 yds,76 yds,Unknown
R2026556,59440,Round_3,Hole_16,2,95 yds,58 ft 1 in.,Right Rough
R2026556,59440,Round_3,Hole_16,3,56 ft 2 in.,2 ft 4 in.,Right Green
R2026556,59440,Round_3,Hole_16,4,2 ft 4 in.,,
R2026556,59440,Round_3,Hole_17,1,295 yds,151 yds,Left Bunker
R2026556,59440,Round_3,Hole_17,2,123 yds,84 ft 7 in.,Left Bunker
R2026556,59440,Round_3,Hole_17,3,87 ft 9 in.,6 ft 2 in.,Left Green
R2026556,59440,Round_3,Hole_17,4,6 ft 2 in.,,
R2026556,59440,Round_3,Hole_18,1,284 yds,209 yds,Right Rough
R2026556,59440,Round_3,Hole_18,2,208 yds,32 ft 7 in.,Right Bunker
R2026556,59440,Round_3,Hole_18,3,39 ft 11 in.,7 ft 0 in.,Left Green
R2026556,59440,Round_3,Hole_18,4,8 ft 2 in.,10 in,Right Green
R2026556,59440,Round_3,Hole_18,5,10 in,,
R2026556,59440,Round_4,Hole_1,1,295 yds,294 yds,Right Fairway
R2026556,59440,Round_4,Hole_1,2,205 yds,90 yds,Left Fairway
R2026556,59440,Round_4,Hole_1,3,92 yds,10 ft 7 in.,Left Green
R2026556,59440,Round_4,Hole_1,4,14 ft 0 in.,3 ft 4 in.,Left Green
R2026556,59440,Round_4,Hole_1,5,3 ft 4 in.,,
R2026556,59440,Round_4,Hole_2,1,297 yds,160 yds,Right Fairway
R2026556,59440,Round_4,Hole_2,2,170 yds,52 ft 1 in.,Left Bunker
R2026556,59440,Round_4,Hole_2,3,65 ft 10 in.,13 ft 8 in.,Right Green
R2026556,59440,Round_4,Hole_2,4,17 ft 0 in.,3 ft 0 in.,Right Green
R2026556,59440,Round_4,Hole_2,5,3 ft 0 in.,,
R2026556,59440,Round_4,Hole_3,1,287 yds,146 yds,Right Water
R2026556,59440,Round_4,Hole_3,2,Penalty,,Primary Rough
R2026556,59440,Round_4,Hole_3,3,154 yds,38 ft 0 in.,Left Green
R2026556,59440,Round_4,Hole_3,4,40 ft 2 in.,21 in,Right Green
R2026556,59440,Round_4,Hole_3,5,21 in,,
R2026556,59440,Round_4,Hole_4,1,210 yds,11 ft 1 in.,Left Green
R2026556,59440,Round_4,Hole_4,2,11 ft 1 in.,5 in,Left Green
R2026556,59440,Round_4,Hole_4,3,5 in,,
R2026556,59440,Round_4,Hole_5,1,306 yds,118 yds,Right Bunker
R2026556,59440,Round_4,Hole_5,2,112 yds,21 ft 5 in.,Left Green
R2026556,59440,Round_4,Hole_5,3,22 ft 5 in.,11 in,Left Green
R2026556,59440,Round_4,Hole_5,4,11 in,,
R2026556,59440,Round_4,Hole_6,1,306 yds,138 yds,Right Fairway
R2026556,59440,Round_4,Hole_6,2,137 yds,13 ft 4 in.,Right Green
R2026556,59440,Round_4,Hole_6,3,13 ft 4 in.,,
R2026556,59440,Round_4,Hole_7,1,311 yds,161 yds,Right Fairway
R2026556,59440,Round_4,Hole_7,2,165 yds,23 ft 8 in.,Right Green
R2026556,59440,Round_4,Hole_7,3,21 ft 11 in.,20 in,Right Green
R2026556,59440,Round_4,Hole_7,4,20 in,,
R2026556,59440,Round_4,Hole_8,1,325 yds,263 yds,Right Fairway
R2026556,59440,Round_4,Hole_8,2,259 yds,44 ft 5 in.,Right Rough
R2026556,59440,Round_4,Hole_8,3,45 ft 4 in.,17 in,Left Green
R2026556,59440,Round_4,Hole_8,4,17 in,,
R2026556,59440,Round_4,Hole_9,1,227 yds,85 ft 11 in.,Left Bunker
R2026556,59440,Round_4,Hole_9,2,95 ft 5 in.,11 ft 3 in.,Right Green
R2026556,59440,Round_4,Hole_9,3,11 ft 3 in.,,
R2026556,59440,Round_4,Hole_10,1,286 yds,342 yds,Right Fairway
R2026556,59440,Round_4,Hole_10,2,230 yds,122 yds,Left Fairway
R2026556,59440,Round_4,Hole_10,3,121 yds,2 ft 10 in.,Left Green
R2026556,59440,Round_4,Hole_10,4,2 ft 10 in.,,
R2026556,59440,Round_4,Hole_11,1,295 yds,165 yds,Right Bunker
R2026556,59440,Round_4,Hole_11,2,169 yds,17 ft 2 in.,Right Green
R2026556,59440,Round_4,Hole_11,3,17 ft 4 in.,7 in,Right Green
R2026556,59440,Round_4,Hole_11,4,7 in,,
R2026556,59440,Round_4,Hole_12,1,291 yds,292 yds,Left Fairway
R2026556,59440,Round_4,Hole_12,2,262 yds,39 yds,Left Intermediate
R2026556,59440,Round_4,Hole_12,3,37 yds,6 ft 6 in.,Left Green
R2026556,59440,Round_4,Hole_12,4,6 ft 6 in.,,
R2026556,59440,Round_4,Hole_13,1,217 yds,49 ft 9 in.,Left Green
R2026556,59440,Round_4,Hole_13,2,42 ft 8 in.,7 ft 5 in.,Right Green
R2026556,59440,Round_4,Hole_13,3,7 ft 10 in.,3 in,Right Green
R2026556,59440,Round_4,Hole_13,4,3 in,,
R2026556,59440,Round_4,Hole_14,1,320 yds,150 yds,Right Fairway
R2026556,59440,Round_4,Hole_14,2,148 yds,7 ft 3 in.,Right Green
R2026556,59440,Round_4,Hole_14,3,7 ft 3 in.,,
R2026556,59440,Round_4,Hole_15,1,150 yds,26 ft 11 in.,Left Green
R2026556,59440,Round_4,Hole_15,2,31 ft 5 in.,4 ft 2 in.,Left Green
R2026556,59440,Round_4,Hole_15,3,4 ft 2 in.,,
R2026556,59440,Round_4,Hole_16,1,306 yds,72 ft 2 in.,Right Bunker
R2026556,59440,Round_4,Hole_16,2,81 ft 10 in.,9 ft 7 in.,Left Green
R2026556,59440,Round_4,Hole_16,3,11 ft 1 in.,13 in,Left Green
R2026556,59440,Round_4,Hole_16,4,13 in,,
R2026556,59440,Round_4,Hole_17,1,307 yds,167 yds,Left Fairway
R2026556,59440,Round_4,Hole_17,2,167 yds,50 ft 10 in.,Left Rough
R2026556,59440,Round_4,Hole_17,3,46 ft 5 in.,4 ft 9 in.,Right Green
R2026556,59440,Round_4,Hole_17,4,7 ft 1 in.,2 ft 0 in.,Right Green
R2026556,59440,Round_4,Hole_17,5,2 ft 0 in.,,
R2026556,59440,Round_4,Hole_18,1,309 yds,160 yds,Left Rough
R2026556,59440,Round_4,Hole_18,2,178 yds,52 ft 10 in.,Left Green
R2026556,59440,Round_4,Hole_18,3,42 ft 7 in.,10 ft 2 in.,Left Green
R2026556,59440,Round_4,Hole_18,4,10 ft 2 in.,,
R2026556,59836,Round_1,Hole_1,1,311 yds,259 yds,Left Fairway
R2026556,59836,Round_1,Hole_1,2,265 yds,38 ft 4 in.,Right Fairway
R2026556,59836,Round_1,Hole_1,3,33 ft 3 in.,5 ft 5 in.,Left Green
R2026556,59836,Round_1,Hole_1,4,5 ft 5 in.,,
R2026556,59836,Round_1,Hole_2,1,311 yds,160 yds,Right Fairway
R2026556,59836,Round_1,Hole_2,2,164 yds,25 ft 1 in.,Left Green
R2026556,59836,Round_1,Hole_2,3,25 ft 1 in.,,
R2026556,59836,Round_1,Hole_3,1,300 yds,154 yds,Left Bunker
R2026556,59836,Round_1,Hole_3,2,170 yds,49 ft 6 in.,Right Rough
R2026556,59836,Round_1,Hole_3,3,50 ft 11 in.,2 ft 5 in.,Right Green
R2026556,59836,Round_1,Hole_3,4,2 ft 5 in.,,
R2026556,59836,Round_1,Hole_4,1,233 yds,27 ft 4 in.,Left Green
R2026556,59836,Round_1,Hole_4,2,25 ft 6 in.,2 ft 4 in.,Left Green
R2026556,59836,Round_1,Hole_4,3,2 ft 4 in.,,
R2026556,59836,Round_1,Hole_5,1,319 yds,82 yds,Left Fairway
R2026556,59836,Round_1,Hole_5,2,87 yds,15 ft 1 in.,Right Green
R2026556,59836,Round_1,Hole_5,3,15 ft 1 in.,,
R2026556,59836,Round_1,Hole_6,1,233 yds,194 yds,Right Intermediate
R2026556,59836,Round_1,Hole_6,2,197 yds,36 ft 0 in.,Left Bunker
R2026556,59836,Round_1,Hole_6,3,43 ft 10 in.,7 ft 6 in.,Left Green
R2026556,59836,Round_1,Hole_6,4,8 ft 4 in.,6 in,Left Green
R2026556,59836,Round_1,Hole_6,5,6 in,,
R2026556,59836,Round_1,Hole_7,1,305 yds,176 yds,Right Fairway
R2026556,59836,Round_1,Hole_7,2,162 yds,41 ft 11 in.,Right Green
R2026556,59836,Round_1,Hole_7,3,40 ft 8 in.,16 in,Right Green
R2026556,59836,Round_1,Hole_7,4,16 in,,
R2026556,59836,Round_1,Hole_8,1,321 yds,239 yds,Left Intermediate
R2026556,59836,Round_1,Hole_8,2,233 yds,51 ft 5 in.,Right Bunker
R2026556,59836,Round_1,Hole_8,3,7 ft 10 in.,43 ft 11 in.,Right Bunker
R2026556,59836,Round_1,Hole_8,4,38 ft 4 in.,13 ft 8 in.,Left Green
R2026556,59836,Round_1,Hole_8,5,14 ft 9 in.,9 in,Left Green
R2026556,59836,Round_1,Hole_8,6,9 in,,
R2026556,59836,Round_1,Hole_9,1,218 yds,25 ft 8 in.,Right Green
R2026556,59836,Round_1,Hole_9,2,26 ft 3 in.,12 in,Right Green
R2026556,59836,Round_1,Hole_9,3,12 in,,
R2026556,59836,Round_1,Hole_10,1,326 yds,299 yds,Right Fairway
