tournament,player,round,hole,shotNumber,shotDist,toHole,location
R2026556,35506,Round_1,Hole_11,4,147 yds,11 ft 11 in.,Right Green
R2026556,35506,Round_1,Hole_11,5,10 ft 8 in.,16 in,Right Green
R2026556,35506,Round_1,Hole_11,6,16 in,,
R2026556,35506,Round_1,Hole_12,1,167 yds,7 ft 6 in.,Left Green
R2026556,35506,Round_1,Hole_12,2,9 ft 2 in.,15 in,Left Green
R2026556,35506,Round_1,Hole_12,3,15 in,,
R2026556,35506,Round_1,Hole_13,1,305 yds,143 yds,Right Fairway
R2026556,35506,Round_1,Hole_13,2,134 yds,29 ft 2 in.,Left Fairway
R2026556,35506,Round_1,Hole_13,3,29 ft 2 in.,,
R2026556,35506,Round_1,Hole_14,1,252 yds,115 yds,Right Fairway
R2026556,35506,Round_1,Hole_14,2,119 yds,12 ft 3 in.,Right Green
R2026556,35506,Round_1,Hole_14,3,14 ft 11 in.,2 ft 7 in.,Right Green
R2026556,35506,Round_1,Hole_14,4,2 ft 7 in.,,
R2026556,35506,Round_1,Hole_15,1,282 yds,272 yds,Right Fairway
R2026556,35506,Round_1,Hole_15,2,256 yds,47 ft 6 in.,Right Intermediate
R2026556,35506,Round_1,Hole_15,3,48 ft 6 in.,8 in,Right Green
R2026556,35506,Round_1,Hole_15,4,8 in,,
R2026556,35506,Round_1,Hole_16,1,212 yds,31 ft 7 in.,Left Fairway
R2026556,35506,Round_1,Hole_16,2,33 ft 3 in.,4 ft 5 in.,Left Green
R2026556,35506,Round_1,Hole_16,3,4 ft 5 in.,,
R2026556,35506,Round_1,Hole_17,1,326 yds,180 yds,Right Rough
R2026556,35506,Round_1,Hole_17,2,78 yds,113 yds,Left Fairway
R2026556,35506,Round_1,Hole_17,3,119 yds,26 ft 7 in.,Right Green
R2026556,35506,Round_1,Hole_17,4,26 ft 2 in.,5 in,Left Green
R2026556,35506,Round_1,Hole_17,5,5 in,,
R2026556,35506,Round_1,Hole_18,1,312 yds,173 yds,Right Fairway
R2026556,35506,Round_1,Hole_18,2,179 yds,31 ft 9 in.,Left Rough
R2026556,35506,Round_1,Hole_18,3,25 ft 6 in.,7 ft 0 in.,Left Green
R2026556,35506,Round_1,Hole_18,4,7 ft 0 in.,,
R2026556,35506,Round_2,Hole_1,1,291 yds,199 yds,Left Fairway
R2026556,35506,Round_2,Hole_1,2,191 yds,27 ft 3 in.,Left Rough
R2026556,35506,Round_2,Hole_1,3,26 ft 8 in.,16 in,Left Green
R2026556,35506,Round_2,Hole_1,4,16 in,,
R2026556,35506,Round_2,Hole_2,1,286 yds,162 yds,Left Fairway
R2026556,35506,Round_2,Hole_2,2,160 yds,62 ft 4 in.,Right Intermediate
R2026556,35506,Round_2,Hole_2,3,67 ft 1 in.,4 ft 7 in.,Left Green
R2026556,35506,Round_2,Hole_2,4,4 ft 7 in.,,
R2026556,35506,Round_2,Hole_3,1,242 yds,139 yds,Right Fairway
R2026556,35506,Round_2,Hole_3,2,147 yds,22 ft 11 in.,Left Green
R2026556,35506,Round_2,Hole_3,3,21 ft 10 in.,20 in,Left Green
R2026556,35506,Round_2,Hole_3,4,20 in,,
R2026556,35506,Round_2,Hole_4,1,209 yds,45 ft 0 in.,Left Bunker
R2026556,35506,Round_2,Hole_4,2,50 ft 0 in.,4 ft 9 in.,Left Green
R2026556,35506,Round_2,Hole_4,3,4 ft 9 in.,,
R2026556,35506,Round_2,Hole_5,1,302 yds,223 yds,Left Rough
R2026556,35506,Round_2,Hole_5,2,126 yds,102 yds,Right Fairway
R2026556,35506,Round_2,Hole_5,3,99 yds,14 ft 10 in.,Left Green
R2026556,35506,Round_2,Hole_5,4,18 ft 11 in.,3 ft 10 in.,Left Green
R2026556,35506,Round_2,Hole_5,5,3 ft 10 in.,,
R2026556,35506,Round_2,Hole_6,1,288 yds,160 yds,Left Fairway
R2026556,35506,Round_2,Hole_6,2,159 yds,28 ft 2 in.,Right Green
R2026556,35506,Round_2,Hole_6,3,29 ft 1 in.,14 in,Right Green
R2026556,35506,Round_2,Hole_6,4,14 in,,
R2026556,35506,Round_2,Hole_7,1,288 yds,301 yds,Right Fairway
R2026556,35506,Round_2,Hole_7,2,254 yds,46 yds,Right Rough
R2026556,35506,Round_2,Hole_7,3,49 yds,17 ft 1 in.,Left Fairway
R2026556,35506,Round_2,Hole_7,4,19 ft 7 in.,2 ft 4 in.,Left Green
R2026556,35506,Round_2,Hole_7,5,2 ft 4 in.,,
R2026556,35506,Round_2,Hole_8,1,171 yds,24 ft 4 in.,Left Fairway
R2026556,35506,Round_2,Hole_8,2,25 ft 11 in.,15 in,Left Green
R2026556,35506,Round_2,Hole_8,3,15 in,,
R2026556,35506,Round_2,Hole_9,1,266 yds,147 yds,Right Fairway
R2026556,35506,Round_2,Hole_9,2,154 yds,19 ft 9 in.,Right Green
R2026556,35506,Round_2,Hole_9,3,19 ft 2 in.,14 in,Right Green
R2026556,35506,Round_2,Hole_9,4,14 in,,
R2026556,35506,Round_2,Hole_10,1,286 yds,193 yds,Left Rough
R2026556,35506,Round_2,Hole_10,2,177 yds,63 ft 6 in.,Left Green
R2026556,35506,Round_2,Hole_10,3,59 ft 0 in.,6 ft 2 in.,Right Green
R2026556,35506,Round_2,Hole_10,4,6 ft 2 in.,,
R2026556,35506,Round_2,Hole_11,1,285 yds,323 yds,Right Rough
R2026556,35506,Round_2,Hole_11,2,110 yds,214 yds,Left Fairway
R2026556,35506,Round_2,Hole_11,3,217 yds,9 ft 6 in.,Right Green
R2026556,35506,Round_2,Hole_11,4,9 ft 6 in.,,
R2026556,35506,Round_2,Hole_12,1,171 yds,16 ft 11 in.,Right Green
R2026556,35506,Round_2,Hole_12,2,20 ft 10 in.,3 ft 9 in.,Right Green
R2026556,35506,Round_2,Hole_12,3,3 ft 9 in.,,
R2026556,35506,Round_2,Hole_13,1,302 yds,155 yds,Left Fairway
R2026556,35506,Round_2,Hole_13,2,150 yds,17 ft 5 in.,Left Green
R2026556,35506,Round_2,Hole_13,3,18 ft 4 in.,11 in,Left Green
R2026556,35506,Round_2,Hole_13,4,11 in,,
R2026556,35506,Round_2,Hole_14,1,226 yds,133 yds,Right Fairway
R2026556,35506,Round_2,Hole_14,2,134 yds,4 ft 9 in.,Left Green
R2026556,35506,Round_2,Hole_14,3,7 ft 2 in.,2 ft 1 in.,Left Green
R2026556,35506,Round_2,Hole_14,4,2 ft 1 in.,,
R2026556,35506,Round_2,Hole_15,1,254 yds,275 yds,Right Rough
R2026556,35506,Round_2,Hole_15,2,66 yds,245 yds,Left Fairway
R2026556,35506,Round_2,Hole_15,3,227 yds,34 yds,Left Rough
R2026556,35506,Round_2,Hole_15,4,36 yds,7 ft 0 in.,Right Green
R2026556,35506,Round_2,Hole_15,5,7 ft 0 in.,,
R2026556,35506,Round_2,Hole_16,1,203 yds,20 ft 5 in.,Right Green
R2026556,35506,Round_2,Hole_16,2,21 ft 8 in.,12 in,Left Green
R2026556,35506,Round_2,Hole_16,3,12 in,,
R2026556,35506,Round_2,Hole_17,1,299 yds,198 yds,Right Fairway
R2026556,35506,Round_2,Hole_17,2,201 yds,26 ft 11 in.,Left Green
R2026556,35506,Round_2,Hole_17,3,24 ft 0 in.,2 ft 10 in.,Right Green
R2026556,35506,Round_2,Hole_17,4,2 ft 10 in.,,
R2026556,35506,Round_2,Hole_18,1,306 yds,171 yds,Left Fairway
R2026556,35506,Round_2,Hole_18,2,183 yds,80 ft 10 in.,Left Green
R2026556,35506,Round_2,Hole_18,3,81 ft 1 in.,6 ft 11 in.,Right Green
R2026556,35506,Round_2,Hole_18,4,6 ft 11 in.,,
R2026556,35506,Round_3,Hole_1,1,286 yds,193 yds,Right Rough
R2026556,35506,Round_3,Hole_1,2,174 yds,58 ft 10 in.,Right Fairway
R2026556,35506,Round_3,Hole_1,3,50 ft 10 in.,8 ft 1 in.,Right Green
R2026556,35506,Round_3,Hole_1,4,10 ft 6 in.,2 ft 1 in.,Right Green
R2026556,35506,Round_3,Hole_1,5,2 ft 1 in.,,
R2026556,35506,Round_3,Hole_2,1,310 yds,154 yds,Left Intermediate
R2026556,35506,Round_3,Hole_2,2,143 yds,50 ft 2 in.,Right Intermediate
R2026556,35506,Round_3,Hole_2,3,41 ft 2 in.,9 ft 0 in.,Right Green
R2026556,35506,Round_3,Hole_2,4,13 ft 0 in.,3 ft 7 in.,Right Green
R2026556,35506,Round_3,Hole_2,5,3 ft 7 in.,,
R2026556,35506,Round_3,Hole_3,1,247 yds,134 yds,Right Fairway
R2026556,35506,Round_3,Hole_3,2,124 yds,33 ft 9 in.,Left Fairway
R2026556,35506,Round_3,Hole_3,3,31 ft 2 in.,2 ft 11 in.,Left Green
R2026556,35506,Round_3,Hole_3,4,2 ft 11 in.,,
R2026556,35506,Round_3,Hole_4,1,200 yds,60 ft 2 in.,Right Rough
R2026556,35506,Round_3,Hole_4,2,38 yds,54 ft 0 in.,Left Bunker
R2026556,35506,Round_3,Hole_4,3,64 ft 6 in.,10 ft 3 in.,Right Green
R2026556,35506,Round_3,Hole_4,4,13 ft 0 in.,2 ft 6 in.,Right Green
R2026556,35506,Round_3,Hole_4,5,2 ft 6 in.,,
R2026556,35506,Round_3,Hole_5,1,274 yds,234 yds,Right Rough
R2026556,35506,Round_3,Hole_5,2,140 yds,95 yds,Right Fairway
R2026556,35506,Round_3,Hole_5,3,90 yds,14 ft 3 in.,Right Green
R2026556,35506,Round_3,Hole_5,4,16 ft 1 in.,17 in,Right Green
R2026556,35506,Round_3,Hole_5,5,17 in,,
R2026556,35506,Round_3,Hole_6,1,294 yds,150 yds,Left Fairway
R2026556,35506,Round_3,Hole_6,2,150 yds,17 in,Right Green
R2026556,35506,Round_3,Hole_6,3,17 in,,
R2026556,35506,Round_3,Hole_7,1,289 yds,292 yds,Right Rough
R2026556,35506,Round_3,Hole_7,2,90 yds,206 yds,Left Fairway
R2026556,35506,Round_3,Hole_7,3,223 yds,94 ft 8 in.,Right Fairway
R2026556,35506,Round_3,Hole_7,4,37 yds,14 ft 10 in.,Left Intermediate
R2026556,35506,Round_3,Hole_7,5,18 ft 5 in.,3 ft 2 in.,Left Green
R2026556,35506,Round_3,Hole_7,6,7 ft 7 in.,4 ft 4 in.,Left Green
R2026556,35506,Round_3,Hole_7,7,4 ft 4 in.,,
R2026556,35506,Round_3,Hole_8,1,202 yds,9 ft 5 in.,Left Green
R2026556,35506,Round_3,Hole_8,2,9 ft 5 in.,,
R2026556,35506,Round_3,Hole_9,1,241 yds,162 yds,Left Fairway
R2026556,35506,Round_3,Hole_9,2,163 yds,31 ft 9 in.,Right Green
R2026556,35506,Round_3,Hole_9,3,33 ft 6 in.,2 ft 0 in.,Left Green
R2026556,35506,Round_3,Hole_9,4,2 ft 0 in.,,
R2026556,35506,Round_3,Hole_10,1,262 yds,205 yds,Right Fairway
R2026556,35506,Round_3,Hole_10,2,208 yds,13 ft 4 in.,Left Fairway
R2026556,35506,Round_3,Hole_10,3,16 ft 2 in.,2 ft 6 in.,Left Green
R2026556,35506,Round_3,Hole_10,4,2 ft 6 in.,,
R2026556,35506,Round_3,Hole_11,1,284 yds,307 yds,Left Fairway
R2026556,35506,Round_3,Hole_11,2,186 yds,121 yds,Left Fairway
R2026556,35506,Round_3,Hole_11,3,115 yds,24 ft 2 in.,Right Green
R2026556,35506,Round_3,Hole_11,4,21 ft 9 in.,2 ft 7 in.,Right Green
R2026556,35506,Round_3,Hole_11,5,2 ft 7 in.,,
R2026556,35506,Round_3,Hole_12,1,173 yds,39 ft 9 in.,Left Rough
R2026556,35506,Round_3,Hole_12,2,63 ft 6 in.,23 ft 6 in.,Left Intermediate
R2026556,35506,Round_3,Hole_12,3,27 ft 4 in.,3 ft 5 in.,Left Green
R2026556,35506,Round_3,Hole_12,4,3 ft 5 in.,,
R2026556,35506,Round_3,Hole_13,1,320 yds,116 yds,Left Fairway
R2026556,35506,Round_3,Hole_13,2,118 yds,13 ft 4 in.,Left Green
R2026556,35506,Round_3,Hole_13,3,13 ft 4 in.,,
R2026556,35506,Round_3,Hole_14,1,225 yds,115 yds,Right Fairway
R2026556,35506,Round_3,Hole_14,2,110 yds,17 ft 10 in.,Right Intermediate
R2026556,35506,Round_3,Hole_14,3,16 ft 0 in.,2 ft 1 in.,Right Green
R2026556,35506,Round_3,Hole_14,4,2 ft 1 in.,,
R2026556,35506,Round_3,Hole_15,1,296 yds,237 yds,Left Fairway
R2026556,35506,Round_3,Hole_15,2,249 yds,52 ft 4 in.,Left Rough
R2026556,35506,Round_3,Hole_15,3,20 ft 9 in.,31 ft 11 in.,Left Rough
R2026556,35506,Round_3,Hole_15,4,35 ft 5 in.,3 ft 2 in.,Left Green
R2026556,35506,Round_3,Hole_15,5,3 ft 2 in.,,
R2026556,35506,Round_3,Hole_16,1,193 yds,70 ft 11 in.,Right Fairway
R2026556,35506,Round_3,Hole_16,2,70 ft 11 in.,,
R2026556,35506,Round_3,Hole_17,1,289 yds,223 yds,Right Rough
R2026556,35506,Round_3,Hole_17,2,46 yds,184 yds,Right Fairway
R2026556,35506,Round_3,Hole_17,3,182 yds,8 ft 8 in.,Right Green
R2026556,35506,Round_3,Hole_17,4,9 ft 10 in.,9 in,Right Green
R2026556,35506,Round_3,Hole_17,5,9 in,,
R2026556,35506,Round_3,Hole_18,1,295 yds,166 yds,Right Bunker
R2026556,35506,Round_3,Hole_18,2,168 yds,68 ft 0 in.,Right Rough
R2026556,35506,Round_3,Hole_18,3,92 ft 3 in.,23 ft 10 in.,Left Intermediate
R2026556,35506,Round_3,Hole_18,4,24 ft 9 in.,6 in,Left Green
R2026556,35506,Round_3,Hole_18,5,6 in,,
R2026556,35506,Round_4,Hole_1,1,299 yds,177 yds,Right Rough
R2026556,35506,Round_4,Hole_1,2,163 yds,67 ft 1 in.,Left Fairway
R2026556,35506,Round_4,Hole_1,3,63 ft 11 in.,3 ft 8 in.,Left Green
R2026556,35506,Round_4,Hole_1,4,3 ft 8 in.,,
R2026556,35506,Round_4,Hole_2,1,303 yds,151 yds,Left Fairway
R2026556,35506,Round_4,Hole_2,2,153 yds,31 ft 4 in.,Left Green
R2026556,35506,Round_4,Hole_2,3,31 ft 4 in.,,
R2026556,35506,Round_4,Hole_3,1,254 yds,146 yds,Right Fairway
R2026556,35506,Round_4,Hole_3,2,156 yds,36 ft 9 in.,Right Bunker
R2026556,35506,Round_4,Hole_3,3,49 ft 1 in.,11 ft 11 in.,Right Intermediate
R2026556,35506,Round_4,Hole_3,4,11 ft 11 in.,,
R2026556,35506,Round_4,Hole_4,1,220 yds,25 ft 9 in.,Left Green
R2026556,35506,Round_4,Hole_4,2,26 ft 6 in.,11 in,Left Green
R2026556,35506,Round_4,Hole_4,3,11 in,,
R2026556,35506,Round_4,Hole_5,1,270 yds,271 yds,Left Fairway
R2026556,35506,Round_4,Hole_5,2,270 yds,89 ft 9 in.,Right Rough
R2026556,35506,Round_4,Hole_5,3,37 yds,20 ft 11 in.,Left Intermediate
R2026556,35506,Round_4,Hole_5,4,21 ft 3 in.,15 in,Left Green
R2026556,35506,Round_4,Hole_5,5,15 in,,
R2026556,35506,Round_4,Hole_6,1,282 yds,178 yds,Left Bunker
R2026556,35506,Round_4,Hole_6,2,127 yds,55 yds,Right Water
R2026556,35506,Round_4,Hole_6,3,Penalty,,Fairway
R2026556,35506,Round_4,Hole_6,4,93 yds,20 ft 9 in.,Left Green
R2026556,35506,Round_4,Hole_6,5,21 ft 0 in.,14 in,Left Green
R2026556,35506,Round_4,Hole_6,6,14 in,,
R2026556,35506,Round_4,Hole_7,1,284 yds,284 yds,Left Fairway
R2026556,35506,Round_4,Hole_7,2,293 yds,37 yds,Right Rough
R2026556,35506,Round_4,Hole_7,3,91 ft 11 in.,19 ft 2 in.,Right Green
R2026556,35506,Round_4,Hole_7,4,21 ft 11 in.,2 ft 7 in.,Right Green
R2026556,35506,Round_4,Hole_7,5,2 ft 7 in.,,
R2026556,35506,Round_4,Hole_8,1,207 yds,68 ft 8 in.,Left Rough
R2026556,35506,Round_4,Hole_8,2,82 ft 2 in.,13 ft 1 in.,Right Intermediate
R2026556,35506,Round_4,Hole_8,3,17 ft 3 in.,3 ft 5 in.,Right Green
R2026556,35506,Round_4,Hole_8,4,3 ft 5 in.,,
R2026556,35506,Round_4,Hole_9,1,306 yds,97 yds,Right Fairway
R2026556,35506,Round_4,Hole_9,2,94 yds,17 ft 0 in.,Right Intermediate
R2026556,35506,Round_4,Hole_9,3,18 ft 1 in.,10 in,Right Green
R2026556,35506,Round_4,Hole_9,4,10 in,,
R2026556,35506,Round_4,Hole_10,1,282 yds,182 yds,Right Fairway
R2026556,35506,Round_4,Hole_10,2,176 yds,31 ft 5 in.,Right Bunker
R2026556,35506,Round_4,Hole_10,3,21 ft 4 in.,10 ft 3 in.,Right Green
R2026556,35506,Round_4,Hole_10,4,11 ft 9 in.,16 in,Right Green
R2026556,35506,Round_4,Hole_10,5,16 in,,
R2026556,35506,Round_4,Hole_11,1,296 yds,301 yds,Right Rough
R2026556,35506,Round_4,Hole_11,2,174 yds,129 yds,Left Fairway
R2026556,35506,Round_4,Hole_11,3,135 yds,17 ft 6 in.,Left Green
R2026556,35506,Round_4,Hole_11,4,20 ft 7 in.,2 ft 10 in.,Left Green
R2026556,35506,Round_4,Hole_11,5,2 ft 10 in.,,
R2026556,35506,Round_4,Hole_12,1,169 yds,30 ft 4 in.,Right Green
R2026556,35506,Round_4,Hole_12,2,34 ft 7 in.,4 ft 1 in.,Right Green
R2026556,35506,Round_4,Hole_12,3,4 ft 1 in.,,
R2026556,35506,Round_4,Hole_13,1,301 yds,146 yds,Left Fairway
R2026556,35506,Round_4,Hole_13,2,141 yds,36 ft 7 in.,Left Bunker
R2026556,35506,Round_4,Hole_13,3,41 ft 11 in.,5 ft 7 in.,Left Green
R2026556,35506,Round_4,Hole_13,4,7 ft 2 in.,17 in,Left Green
R2026556,35506,Round_4,Hole_13,5,17 in,,
R2026556,35506,Round_4,Hole_14,1,243 yds,128 yds,Right Rough
R2026556,35506,Round_4,Hole_14,2,138 yds,29 ft 9 in.,Right Rough
R2026556,35506,Round_4,Hole_14,3,11 ft 6 in.,19 ft 3 in.,Right Rough
R2026556,35506,Round_4,Hole_14,4,20 ft 5 in.,2 ft 3 in.,Right Green
R2026556,35506,Round_4,Hole_14,5,2 ft 3 in.,,
R2026556,35506,Round_4,Hole_15,1,285 yds,259 yds,Right Rough
R2026556,35506,Round_4,Hole_15,2,171 yds,88 yds,Right Fairway
R2026556,35506,Round_4,Hole_15,3,88 yds,2 ft 5 in.,Left Green
R2026556,35506,Round_4,Hole_15,4,2 ft 5 in.,,
R2026556,35506,Round_4,Hole_16,1,201 yds,2 ft 1 in.,Left Green
R2026556,35506,Round_4,Hole_16,2,2 ft 1 in.,,
R2026556,35506,Round_4,Hole_17,1,299 yds,192 yds,Left Fairway
R2026556,35506,Round_4,Hole_17,2,195 yds,7 ft 8 in.,Left Green
R2026556,35506,Round_4,Hole_17,3,7 ft 8 in.,,
R2026556,35506,Round_4,Hole_18,1,303 yds,186 yds,Left Intermediate
R2026556,35506,Round_4,Hole_18,2,180 yds,48 ft 4 in.,Right Green
R2026556,35506,Round_4,Hole_18,3,48 ft 0 in.,6 in,Left Green
R2026556,35506,Round_4,Hole_18,4,6 in,,
R2026556,35532,Round_1,Hole_1,1,285 yds,191 yds,Right Fairway
R2026556,35532,Round_1,Hole_1,2,197 yds,20 ft 4 in.,Right Green
R2026556,35532,Round_1,Hole_1,3,18 ft 9 in.,19 in,Right Green
R2026556,35532,Round_1,Hole_1,4,19 in,,
R2026556,35532,Round_1,Hole_2,1,250 yds,201 yds,Left Fairway
R2026556,35532,Round_1,Hole_2,2,213 yds,48 ft 5 in.,Left Intermediate
R2026556,35532,Round_1,Hole_2,3,44 ft 11 in.,3 ft 8 in.,Right Green
R2026556,35532,Round_1,Hole_2,4,3 ft 8 in.,,
R2026556,35532,Round_1,Hole_3,1,271 yds,132 yds,Right Fairway
R2026556,35532,Round_1,Hole_3,2,139 yds,20 ft 10 in.,Right Rough
R2026556,35532,Round_1,Hole_3,3,29 ft 8 in.,8 ft 7 in.,Right Green
R2026556,35532,Round_1,Hole_3,4,10 ft 0 in.,13 in,Right Green
R2026556,35532,Round_1,Hole_3,5,13 in,,
R2026556,35532,Round_1,Hole_4,1,185 yds,61 ft 1 in.,Right Green
R2026556,35532,Round_1,Hole_4,2,66 ft 1 in.,4 ft 11 in.,Left Green
R2026556,35532,Round_1,Hole_4,3,4 ft 11 in.,,
R2026556,35532,Round_1,Hole_5,1,266 yds,277 yds,Left Fairway
R2026556,35532,Round_1,Hole_5,2,268 yds,76 ft 7 in.,Right Bunker
R2026556,35532,Round_1,Hole_5,3,66 ft 0 in.,10 ft 10 in.,Left Green
R2026556,35532,Round_1,Hole_5,4,10 ft 10 in.,,
R2026556,35532,Round_1,Hole_6,1,280 yds,178 yds,Right Intermediate
R2026556,35532,Round_1,Hole_6,2,178 yds,6 ft 8 in.,Left Green
R2026556,35532,Round_1,Hole_6,3,6 ft 8 in.,,
R2026556,35532,Round_1,Hole_7,1,265 yds,297 yds,Right Fairway
R2026556,35532,Round_1,Hole_7,2,224 yds,92 yds,Left Fairway
R2026556,35532,Round_1,Hole_7,3,94 yds,30 ft 0 in.,Right Bunker
R2026556,35532,Round_1,Hole_7,4,33 ft 4 in.,3 ft 3 in.,Right Green
R2026556,35532,Round_1,Hole_7,5,3 ft 3 in.,,
R2026556,35532,Round_1,Hole_8,1,208 yds,17 ft 2 in.,Right Green
R2026556,35532,Round_1,Hole_8,2,19 ft 6 in.,2 ft 4 in.,Left Green
R2026556,35532,Round_1,Hole_8,3,2 ft 4 in.,,
R2026556,35532,Round_1,Hole_9,1,280 yds,154 yds,Left Rough
R2026556,35532,Round_1,Hole_9,2,162 yds,41 ft 4 in.,Left Bunker
R2026556,35532,Round_1,Hole_9,3,45 ft 2 in.,14 ft 6 in.,Right Fairway
R2026556,35532,Round_1,Hole_9,4,13 ft 2 in.,17 in,Right Green
R2026556,35532,Round_1,Hole_9,5,17 in,,
R2026556,35532,Round_1,Hole_10,1,286 yds,168 yds,Left Rough
R2026556,35532,Round_1,Hole_10,2,184 yds,55 ft 2 in.,Right Green
R2026556,35532,Round_1,Hole_10,3,48 ft 7 in.,6 ft 9 in.,Left Green
R2026556,35532,Round_1,Hole_10,4,6 ft 9 in.,,
R2026556,35532,Round_1,Hole_11,1,277 yds,330 yds,Right Rough
R2026556,35532,Round_1,Hole_11,2,95 ft 0 in.,299 yds,Right Rough
R2026556,35532,Round_1,Hole_11,3,171 yds,128 yds,Right Native Area
R2026556,35532,Round_1,Hole_11,4,43 yds,96 yds,Left Fairway
R2026556,35532,Round_1,Hole_11,5,101 yds,14 ft 10 in.,Right Green
R2026556,35532,Round_1,Hole_11,6,17 ft 3 in.,2 ft 0 in.,Right Green
R2026556,35532,Round_1,Hole_11,7,2 ft 0 in.,,
R2026556,35532,Round_1,Hole_12,1,163 yds,27 ft 6 in.,Right Bunker
R2026556,35532,Round_1,Hole_12,2,32 ft 3 in.,4 ft 5 in.,Left Green
R2026556,35532,Round_1,Hole_12,3,4 ft 5 in.,,
R2026556,35532,Round_1,Hole_13,1,307 yds,144 yds,Right Fairway
R2026556,35532,Round_1,Hole_13,2,139 yds,21 ft 10 in.,Left Green
R2026556,35532,Round_1,Hole_13,3,21 ft 10 in.,,
R2026556,35532,Round_1,Hole_14,1,254 yds,114 yds,Right Fairway
R2026556,35532,Round_1,Hole_14,2,110 yds,13 ft 0 in.,Right Intermediate
R2026556,35532,Round_1,Hole_14,3,11 ft 6 in.,17 in,Right Green
R2026556,35532,Round_1,Hole_14,4,17 in,,
R2026556,35532,Round_1,Hole_15,1,279 yds,277 yds,Left Fairway
R2026556,35532,Round_1,Hole_15,2,191 yds,86 yds,Right Fairway
R2026556,35532,Round_1,Hole_15,3,90 yds,19 ft 5 in.,Right Green
R2026556,35532,Round_1,Hole_15,4,20 ft 11 in.,20 in,Right Green
R2026556,35532,Round_1,Hole_15,5,20 in,,
R2026556,35532,Round_1,Hole_16,1,215 yds,15 ft 8 in.,Left Green
R2026556,35532,Round_1,Hole_16,2,15 ft 8 in.,,
R2026556,35532,Round_1,Hole_17,1,306 yds,185 yds,Left Fairway
R2026556,35532,Round_1,Hole_17,2,199 yds,45 ft 8 in.,Left Rough
R2026556,35532,Round_1,Hole_17,3,47 ft 6 in.,19 in,Left Green
R2026556,35532,Round_1,Hole_17,4,19 in,,
R2026556,35532,Round_1,Hole_18,1,309 yds,167 yds,Right Rough
R2026556,35532,Round_1,Hole_18,2,137 yds,90 ft 11 in.,Left Bunker
R2026556,35532,Round_1,Hole_18,3,75 ft 3 in.,15 ft 10 in.,Left Green
R2026556,35532,Round_1,Hole_18,4,14 ft 11 in.,14 in,Left Green
R2026556,35532,Round_1,Hole_18,5,14 in,,
R2026556,35532,Round_2,Hole_1,1,292 yds,200 yds,Left Fairway
R2026556,35532,Round_2,Hole_1,2,206 yds,17 ft 7 in.,Left Green
R2026556,35532,Round_2,Hole_1,3,18 ft 11 in.,11 in,Left Green
R2026556,35532,Round_2,Hole_1,4,11 in,,
R2026556,35532,Round_2,Hole_2,1,288 yds,164 yds,Right Fairway
R2026556,35532,Round_2,Hole_2,2,170 yds,18 ft 7 in.,Left Fairway
R2026556,35532,Round_2,Hole_2,3,21 ft 6 in.,3 ft 7 in.,Left Green
R2026556,35532,Round_2,Hole_2,4,3 ft 7 in.,,
R2026556,35532,Round_2,Hole_3,1,250 yds,131 yds,Right Fairway
R2026556,35532,Round_2,Hole_3,2,138 yds,23 ft 5 in.,Left Green
R2026556,35532,Round_2,Hole_3,3,22 ft 4 in.,13 in,Left Green
R2026556,35532,Round_2,Hole_3,4,13 in,,
R2026556,35532,Round_2,Hole_4,1,228 yds,12 ft 9 in.,Left Green
R2026556,35532,Round_2,Hole_4,2,16 ft 1 in.,2 ft 11 in.,Left Green
R2026556,35532,Round_2,Hole_4,3,2 ft 11 in.,,
R2026556,35532,Round_2,Hole_5,1,272 yds,239 yds,Right Intermediate
R2026556,35532,Round_2,Hole_5,2,155 yds,86 yds,Right Fairway
R2026556,35532,Round_2,Hole_5,3,98 yds,34 ft 9 in.,Right Green
R2026556,35532,Round_2,Hole_5,4,34 ft 0 in.,10 in,Left Green
R2026556,35532,Round_2,Hole_5,5,10 in,,
R2026556,35532,Round_2,Hole_6,1,265 yds,184 yds,Right Rough
R2026556,35532,Round_2,Hole_6,2,85 yds,103 yds,Right Fairway
R2026556,35532,Round_2,Hole_6,3,101 yds,7 ft 7 in.,Right Green
R2026556,35532,Round_2,Hole_6,4,7 ft 7 in.,,
R2026556,35532,Round_2,Hole_7,1,275 yds,313 yds,Left Fairway
R2026556,35532,Round_2,Hole_7,2,207 yds,113 yds,Left Fairway
R2026556,35532,Round_2,Hole_7,3,111 yds,8 ft 10 in.,Left Green
R2026556,35532,Round_2,Hole_7,4,12 ft 7 in.,3 ft 5 in.,Left Green
R2026556,35532,Round_2,Hole_7,5,3 ft 5 in.,,
R2026556,35532,Round_2,Hole_8,1,165 yds,6 ft 4 in.,Right Green
R2026556,35532,Round_2,Hole_8,2,6 ft 4 in.,,
R2026556,35532,Round_2,Hole_9,1,257 yds,161 yds,Left Fairway
R2026556,35532,Round_2,Hole_9,2,158 yds,11 ft 0 in.,Right Fairway
R2026556,35532,Round_2,Hole_9,3,11 ft 0 in.,,
R2026556,35532,Round_2,Hole_10,1,255 yds,224 yds,Left Fairway
R2026556,35532,Round_2,Hole_10,2,211 yds,45 ft 8 in.,Left Green
R2026556,35532,Round_2,Hole_10,3,44 ft 9 in.,2 ft 11 in.,Right Green
