tournament,player,round,hole,shotNumber,shotDist,toHole,location
R2026556,33948,Round_1,Hole_10,2,164 yds,16 ft 0 in.,Right Green
R2026556,33948,Round_1,Hole_10,3,16 ft 0 in.,,
R2026556,33948,Round_1,Hole_11,1,272 yds,284 yds,Right Fairway
R2026556,33948,Round_1,Hole_11,2,245 yds,53 yds,Left Fairway
R2026556,33948,Round_1,Hole_11,3,54 yds,6 ft 5 in.,Right Green
R2026556,33948,Round_1,Hole_11,4,6 ft 5 in.,,
R2026556,33948,Round_1,Hole_12,1,286 yds,98 yds,Right Tree Outline
R2026556,33948,Round_1,Hole_12,2,87 yds,34 ft 3 in.,Right Green
R2026556,33948,Round_1,Hole_12,3,34 ft 0 in.,13 in,Left Green
R2026556,33948,Round_1,Hole_12,4,13 in,,
R2026556,33948,Round_1,Hole_13,1,166 yds,49 ft 2 in.,Left Green
R2026556,33948,Round_1,Hole_13,2,39 ft 1 in.,10 ft 2 in.,Right Green
R2026556,33948,Round_1,Hole_13,3,10 ft 2 in.,,
R2026556,33948,Round_1,Hole_14,1,289 yds,208 yds,Left Water
R2026556,33948,Round_1,Hole_14,2,Penalty,,Primary Rough
R2026556,33948,Round_1,Hole_14,3,153 yds,62 yds,Right Fairway
R2026556,33948,Round_1,Hole_14,4,68 yds,17 ft 8 in.,Right Fairway
R2026556,33948,Round_1,Hole_14,5,20 ft 0 in.,2 ft 0 in.,Right Green
R2026556,33948,Round_1,Hole_14,6,2 ft 0 in.,,
R2026556,33948,Round_1,Hole_15,1,311 yds,160 yds,Left Tree Outline
R2026556,33948,Round_1,Hole_15,2,146 yds,42 ft 0 in.,Left Fairway
R2026556,33948,Round_1,Hole_15,3,42 ft 3 in.,1 in,Left Green
R2026556,33948,Round_1,Hole_15,4,1 in,,
R2026556,33948,Round_1,Hole_16,1,281 yds,247 yds,Right Fairway
R2026556,33948,Round_1,Hole_16,2,229 yds,71 ft 7 in.,Left Fairway
R2026556,33948,Round_1,Hole_16,3,71 ft 7 in.,6 in,Right Green
R2026556,33948,Round_1,Hole_16,4,6 in,,
R2026556,33948,Round_1,Hole_17,1,148 yds,5 ft 3 in.,Left Green
R2026556,33948,Round_1,Hole_17,2,7 ft 5 in.,22 in,Left Green
R2026556,33948,Round_1,Hole_17,3,22 in,,
R2026556,33948,Round_1,Hole_18,1,332 yds,103 yds,Left Fairway
R2026556,33948,Round_1,Hole_18,2,94 yds,26 ft 2 in.,Left Fairway
R2026556,33948,Round_1,Hole_18,3,30 ft 5 in.,4 ft 5 in.,Left Green
R2026556,33948,Round_1,Hole_18,4,5 ft 7 in.,9 in,Left Green
R2026556,33948,Round_1,Hole_18,5,9 in,,
R2026556,33948,Round_2,Hole_1,1,303 yds,128 yds,Left Tree Outline
R2026556,33948,Round_2,Hole_1,2,143 yds,45 ft 7 in.,Right Rough
R2026556,33948,Round_2,Hole_1,3,52 ft 8 in.,7 ft 3 in.,Right Green
R2026556,33948,Round_2,Hole_1,4,9 ft 3 in.,20 in,Right Green
R2026556,33948,Round_2,Hole_1,5,20 in,,
R2026556,33948,Round_2,Hole_2,1,303 yds,236 yds,Left Fairway
R2026556,33948,Round_2,Hole_2,2,221 yds,64 ft 0 in.,Right Fairway
R2026556,33948,Round_2,Hole_2,3,64 ft 2 in.,4 in,Left Green
R2026556,33948,Round_2,Hole_2,4,4 in,,
R2026556,33948,Round_2,Hole_3,1,159 yds,5 ft 7 in.,Right Green
R2026556,33948,Round_2,Hole_3,2,5 ft 7 in.,,
R2026556,33948,Round_2,Hole_4,1,291 yds,96 yds,Right Fairway
R2026556,33948,Round_2,Hole_4,2,84 yds,37 ft 8 in.,Right Bunker
R2026556,33948,Round_2,Hole_4,3,45 ft 10 in.,7 ft 10 in.,Right Green
R2026556,33948,Round_2,Hole_4,4,7 ft 10 in.,,
R2026556,33948,Round_2,Hole_5,1,299 yds,184 yds,Left Fairway
R2026556,33948,Round_2,Hole_5,2,178 yds,20 ft 11 in.,Right Green
R2026556,33948,Round_2,Hole_5,3,21 ft 5 in.,7 in,Right Green
R2026556,33948,Round_2,Hole_5,4,7 in,,
R2026556,33948,Round_2,Hole_6,1,242 yds,161 yds,Left Bunker
R2026556,33948,Round_2,Hole_6,2,118 yds,54 yds,Right Cart Path
R2026556,33948,Round_2,Hole_6,3,59 yds,7 ft 1 in.,Right Green
R2026556,33948,Round_2,Hole_6,4,7 ft 1 in.,,
R2026556,33948,Round_2,Hole_7,1,294 yds,165 yds,Right Rough
R2026556,33948,Round_2,Hole_7,2,122 yds,43 yds,Right Bunker
R2026556,33948,Round_2,Hole_7,3,42 yds,7 ft 11 in.,Left Green
R2026556,33948,Round_2,Hole_7,4,7 ft 11 in.,,
R2026556,33948,Round_2,Hole_8,1,240 yds,21 ft 2 in.,Right Green
R2026556,33948,Round_2,Hole_8,2,21 ft 4 in.,1 in,Right Green
R2026556,33948,Round_2,Hole_8,3,1 in,,
R2026556,33948,Round_2,Hole_9,1,301 yds,281 yds,Right Rough
R2026556,33948,Round_2,Hole_9,2,178 yds,103 yds,Left Fairway
R2026556,33948,Round_2,Hole_9,3,116 yds,40 ft 3 in.,Left Green
R2026556,33948,Round_2,Hole_9,4,38 ft 11 in.,17 in,Left Green
R2026556,33948,Round_2,Hole_9,5,17 in,,
R2026556,33948,Round_2,Hole_10,1,295 yds,110 yds,Left Fairway
R2026556,33948,Round_2,Hole_10,2,114 yds,26 ft 8 in.,Left Intermediate
R2026556,33948,Round_2,Hole_10,3,27 ft 10 in.,9 in,Left Green
R2026556,33948,Round_2,Hole_10,4,9 in,,
R2026556,33948,Round_2,Hole_11,1,319 yds,257 yds,Right Fairway
R2026556,33948,Round_2,Hole_11,2,253 yds,53 ft 4 in.,Left Bunker
R2026556,33948,Round_2,Hole_11,3,46 ft 8 in.,7 ft 5 in.,Right Green
R2026556,33948,Round_2,Hole_11,4,7 ft 5 in.,,
R2026556,33948,Round_2,Hole_12,1,254 yds,114 yds,Left Bunker
R2026556,33948,Round_2,Hole_12,2,107 yds,28 ft 9 in.,Left Green
R2026556,33948,Round_2,Hole_12,3,25 ft 11 in.,2 ft 9 in.,Right Green
R2026556,33948,Round_2,Hole_12,4,2 ft 9 in.,,
R2026556,33948,Round_2,Hole_13,1,188 yds,36 ft 6 in.,Right Green
R2026556,33948,Round_2,Hole_13,2,38 ft 5 in.,21 in,Left Green
R2026556,33948,Round_2,Hole_13,3,21 in,,
R2026556,33948,Round_2,Hole_14,1,322 yds,165 yds,Right Rough
R2026556,33948,Round_2,Hole_14,2,82 yds,86 yds,Right Rough
R2026556,33948,Round_2,Hole_14,3,79 yds,20 ft 6 in.,Right Green
R2026556,33948,Round_2,Hole_14,4,20 ft 4 in.,9 in,Left Green
R2026556,33948,Round_2,Hole_14,5,9 in,,
R2026556,33948,Round_2,Hole_15,1,307 yds,153 yds,Left Fairway
R2026556,33948,Round_2,Hole_15,2,150 yds,41 ft 7 in.,Right Rough
R2026556,33948,Round_2,Hole_15,3,54 ft 8 in.,12 ft 8 in.,Right Green
R2026556,33948,Round_2,Hole_15,4,12 ft 8 in.,,
R2026556,33948,Round_2,Hole_16,1,307 yds,234 yds,Left Fairway
R2026556,33948,Round_2,Hole_16,2,218 yds,55 ft 4 in.,Left Fairway
R2026556,33948,Round_2,Hole_16,3,53 ft 2 in.,2 ft 2 in.,Left Green
R2026556,33948,Round_2,Hole_16,4,2 ft 2 in.,,
R2026556,33948,Round_2,Hole_17,1,124 yds,13 ft 5 in.,Left Green
R2026556,33948,Round_2,Hole_17,2,13 ft 5 in.,,
R2026556,33948,Round_2,Hole_18,1,321 yds,141 yds,Right Intermediate
R2026556,33948,Round_2,Hole_18,2,134 yds,52 ft 2 in.,Left Green
R2026556,33948,Round_2,Hole_18,3,58 ft 3 in.,5 ft 8 in.,Right Green
R2026556,33948,Round_2,Hole_18,4,5 ft 8 in.,,
R2026556,33948,Round_3,Hole_1,1,324 yds,105 yds,Right Fairway
R2026556,33948,Round_3,Hole_1,2,97 yds,22 ft 1 in.,Left Green
R2026556,33948,Round_3,Hole_1,3,21 ft 9 in.,10 in,Left Green
R2026556,33948,Round_3,Hole_1,4,10 in,,
R2026556,33948,Round_3,Hole_2,1,270 yds,282 yds,Left Tree Outline
R2026556,33948,Round_3,Hole_2,2,209 yds,74 yds,Right Bunker
R2026556,33948,Round_3,Hole_2,3,85 yds,32 ft 9 in.,Left Fairway
R2026556,33948,Round_3,Hole_2,4,32 ft 6 in.,3 in,Right Green
R2026556,33948,Round_3,Hole_2,5,3 in,,
R2026556,33948,Round_3,Hole_3,1,172 yds,39 ft 5 in.,Right Rough
R2026556,33948,Round_3,Hole_3,2,36 yds,69 ft 1 in.,Left Bunker
R2026556,33948,Round_3,Hole_3,3,79 ft 5 in.,9 ft 11 in.,Right Green
R2026556,33948,Round_3,Hole_3,4,11 ft 4 in.,13 in,Right Green
R2026556,33948,Round_3,Hole_3,5,13 in,,
R2026556,33948,Round_3,Hole_4,1,286 yds,108 yds,Left Fairway
R2026556,33948,Round_3,Hole_4,2,96 yds,39 ft 5 in.,Left Green
R2026556,33948,Round_3,Hole_4,3,37 ft 1 in.,3 ft 0 in.,Left Green
R2026556,33948,Round_3,Hole_4,4,3 ft 0 in.,,
R2026556,33948,Round_3,Hole_5,1,296 yds,171 yds,Left Fairway
R2026556,33948,Round_3,Hole_5,2,170 yds,36 ft 11 in.,Left Green
R2026556,33948,Round_3,Hole_5,3,33 ft 7 in.,3 ft 5 in.,Right Green
R2026556,33948,Round_3,Hole_5,4,3 ft 5 in.,,
R2026556,33948,Round_3,Hole_6,1,317 yds,93 yds,Left Fairway
R2026556,33948,Round_3,Hole_6,2,92 yds,11 ft 6 in.,Left Green
R2026556,33948,Round_3,Hole_6,3,12 ft 1 in.,7 in,Left Green
R2026556,33948,Round_3,Hole_6,4,7 in,,
R2026556,33948,Round_3,Hole_7,1,311 yds,129 yds,Right Fairway
R2026556,33948,Round_3,Hole_7,2,128 yds,3 ft 11 in.,Right Green
R2026556,33948,Round_3,Hole_7,3,3 ft 11 in.,,
R2026556,33948,Round_3,Hole_8,1,244 yds,42 ft 8 in.,Left Bunker
R2026556,33948,Round_3,Hole_8,2,30 ft 7 in.,12 ft 11 in.,Left Green
R2026556,33948,Round_3,Hole_8,3,11 ft 7 in.,16 in,Left Green
R2026556,33948,Round_3,Hole_8,4,16 in,,
R2026556,33948,Round_3,Hole_9,1,332 yds,254 yds,Right Fairway
R2026556,33948,Round_3,Hole_9,2,246 yds,37 ft 10 in.,Right Rough
R2026556,33948,Round_3,Hole_9,3,39 ft 9 in.,2 ft 0 in.,Right Green
R2026556,33948,Round_3,Hole_9,4,2 ft 0 in.,,
R2026556,33948,Round_3,Hole_10,1,259 yds,169 yds,Left Fairway
R2026556,33948,Round_3,Hole_10,2,181 yds,34 ft 4 in.,Right Rough
R2026556,33948,Round_3,Hole_10,3,24 ft 11 in.,9 ft 5 in.,Right Green
R2026556,33948,Round_3,Hole_10,4,11 ft 0 in.,15 in,Right Green
R2026556,33948,Round_3,Hole_10,5,15 in,,
R2026556,33948,Round_3,Hole_11,1,315 yds,238 yds,Right Fairway
R2026556,33948,Round_3,Hole_11,2,277 yds,45 yds,Left Rough
R2026556,33948,Round_3,Hole_11,3,51 yds,37 ft 6 in.,Right Bunker
R2026556,33948,Round_3,Hole_11,4,41 ft 8 in.,4 ft 8 in.,Right Green
R2026556,33948,Round_3,Hole_11,5,4 ft 8 in.,,
R2026556,33948,Round_3,Hole_12,1,309 yds,63 ft 9 in.,Right Fairway
R2026556,33948,Round_3,Hole_12,2,67 ft 4 in.,3 ft 2 in.,Left Green
R2026556,33948,Round_3,Hole_12,3,3 ft 2 in.,,
R2026556,33948,Round_3,Hole_13,1,195 yds,34 ft 11 in.,Right Intermediate
R2026556,33948,Round_3,Hole_13,2,30 ft 5 in.,6 ft 8 in.,Right Green
R2026556,33948,Round_3,Hole_13,3,7 ft 0 in.,7 in,Right Green
R2026556,33948,Round_3,Hole_13,4,7 in,,
R2026556,33948,Round_3,Hole_14,1,303 yds,182 yds,Right Fairway
R2026556,33948,Round_3,Hole_14,2,181 yds,58 ft 6 in.,Right Fairway
R2026556,33948,Round_3,Hole_14,3,65 ft 5 in.,7 ft 8 in.,Left Green
R2026556,33948,Round_3,Hole_14,4,9 ft 9 in.,22 in,Left Green
R2026556,33948,Round_3,Hole_14,5,22 in,,
R2026556,33948,Round_3,Hole_15,1,337 yds,157 yds,Left Tree Outline
R2026556,33948,Round_3,Hole_15,2,152 yds,40 ft 7 in.,Left Rough
R2026556,33948,Round_3,Hole_15,3,30 ft 9 in.,9 ft 10 in.,Left Green
R2026556,33948,Round_3,Hole_15,4,11 ft 7 in.,18 in,Right Green
R2026556,33948,Round_3,Hole_15,5,18 in,,
R2026556,33948,Round_3,Hole_16,1,281 yds,242 yds,Right Rough
R2026556,33948,Round_3,Hole_16,2,223 yds,76 ft 7 in.,Left Bunker
R2026556,33948,Round_3,Hole_16,3,48 ft 6 in.,28 ft 1 in.,Left Fairway
R2026556,33948,Round_3,Hole_16,4,30 ft 10 in.,2 ft 5 in.,Left Green
R2026556,33948,Round_3,Hole_16,5,2 ft 5 in.,,
R2026556,33948,Round_3,Hole_17,1,129 yds,53 ft 7 in.,Left Green
R2026556,33948,Round_3,Hole_17,2,53 ft 7 in.,,
R2026556,33948,Round_3,Hole_18,1,346 yds,123 yds,Right Fairway
R2026556,33948,Round_3,Hole_18,2,115 yds,25 ft 4 in.,Right Green
R2026556,33948,Round_3,Hole_18,3,31 ft 1 in.,5 ft 5 in.,Right Green
R2026556,33948,Round_3,Hole_18,4,7 ft 8 in.,22 in,Right Green
R2026556,33948,Round_3,Hole_18,5,22 in,,
R2026556,33948,Round_4,Hole_1,1,362 yds,48 yds,Left Fairway
R2026556,33948,Round_4,Hole_1,2,48 yds,,
R2026556,33948,Round_4,Hole_2,1,280 yds,272 yds,Right Rough
R2026556,33948,Round_4,Hole_2,2,164 yds,112 yds,Right Fairway
R2026556,33948,Round_4,Hole_2,3,108 yds,15 ft 11 in.,Left Green
R2026556,33948,Round_4,Hole_2,4,17 ft 9 in.,19 in,Left Green
R2026556,33948,Round_4,Hole_2,5,19 in,,
R2026556,33948,Round_4,Hole_3,1,174 yds,33 ft 1 in.,Right Green
R2026556,33948,Round_4,Hole_3,2,31 ft 3 in.,2 ft 9 in.,Left Green
R2026556,33948,Round_4,Hole_3,3,2 ft 9 in.,,
R2026556,33948,Round_4,Hole_4,1,303 yds,66 yds,Left Fairway
R2026556,33948,Round_4,Hole_4,2,67 yds,3 ft 0 in.,Right Green
R2026556,33948,Round_4,Hole_4,3,3 ft 0 in.,,
R2026556,33948,Round_4,Hole_5,1,314 yds,152 yds,Left Rough
R2026556,33948,Round_4,Hole_5,2,115 yds,46 yds,Right Bunker
R2026556,33948,Round_4,Hole_5,3,44 yds,6 ft 2 in.,Left Green
R2026556,33948,Round_4,Hole_5,4,7 ft 4 in.,9 in,Left Green
R2026556,33948,Round_4,Hole_5,5,9 in,,
R2026556,33948,Round_4,Hole_6,1,249 yds,167 yds,Left Bunker
R2026556,33948,Round_4,Hole_6,2,153 yds,68 ft 8 in.,Right Rough
R2026556,33948,Round_4,Hole_6,3,88 ft 7 in.,19 ft 6 in.,Left Green
R2026556,33948,Round_4,Hole_6,4,20 ft 8 in.,11 in,Right Green
R2026556,33948,Round_4,Hole_6,5,11 in,,
R2026556,33948,Round_4,Hole_7,1,320 yds,112 yds,Right Intermediate
R2026556,33948,Round_4,Hole_7,2,110 yds,10 ft 2 in.,Right Green
R2026556,33948,Round_4,Hole_7,3,12 ft 6 in.,2 ft 2 in.,Left Green
R2026556,33948,Round_4,Hole_7,4,2 ft 2 in.,,
R2026556,33948,Round_4,Hole_8,1,219 yds,71 ft 7 in.,Left Bunker
R2026556,33948,Round_4,Hole_8,2,65 ft 1 in.,6 ft 6 in.,Right Green
R2026556,33948,Round_4,Hole_8,3,6 ft 6 in.,,
R2026556,33948,Round_4,Hole_9,1,317 yds,267 yds,Right Rough
R2026556,33948,Round_4,Hole_9,2,204 yds,68 yds,Right Fairway
R2026556,33948,Round_4,Hole_9,3,69 yds,7 ft 5 in.,Left Green
R2026556,33948,Round_4,Hole_9,4,9 ft 8 in.,22 in,Left Green
R2026556,33948,Round_4,Hole_9,5,22 in,,
R2026556,33948,Round_4,Hole_10,1,283 yds,122 yds,Left Fairway
R2026556,33948,Round_4,Hole_10,2,133 yds,32 ft 9 in.,Left Green
R2026556,33948,Round_4,Hole_10,3,34 ft 6 in.,17 in,Right Green
R2026556,33948,Round_4,Hole_10,4,17 in,,
R2026556,33948,Round_4,Hole_11,1,274 yds,293 yds,Left Fairway
R2026556,33948,Round_4,Hole_11,2,214 yds,80 yds,Right Fairway
R2026556,33948,Round_4,Hole_11,3,72 yds,25 ft 10 in.,Left Fairway
R2026556,33948,Round_4,Hole_11,4,27 ft 9 in.,2 ft 0 in.,Right Green
R2026556,33948,Round_4,Hole_11,5,2 ft 0 in.,,
R2026556,33948,Round_4,Hole_12,1,313 yds,47 yds,Left Fairway
R2026556,33948,Round_4,Hole_12,2,53 yds,19 ft 2 in.,Right Green
R2026556,33948,Round_4,Hole_12,3,18 ft 11 in.,6 in,Right Green
R2026556,33948,Round_4,Hole_12,4,6 in,,
R2026556,33948,Round_4,Hole_13,1,160 yds,27 ft 1 in.,Left Green
R2026556,33948,Round_4,Hole_13,2,28 ft 4 in.,13 in,Left Green
R2026556,33948,Round_4,Hole_13,3,13 in,,
R2026556,33948,Round_4,Hole_14,1,282 yds,180 yds,Right Intermediate
R2026556,33948,Round_4,Hole_14,2,164 yds,79 ft 8 in.,Right Rough
R2026556,33948,Round_4,Hole_14,3,Penalty,,Tree Outline
R2026556,33948,Round_4,Hole_14,4,50 yds,49 ft 11 in.,Right Fairway
R2026556,33948,Round_4,Hole_14,5,61 ft 7 in.,11 ft 6 in.,Right Green
R2026556,33948,Round_4,Hole_14,6,11 ft 6 in.,,
R2026556,33948,Round_4,Hole_15,1,319 yds,138 yds,Left Fairway
R2026556,33948,Round_4,Hole_15,2,141 yds,27 ft 10 in.,Right Green
R2026556,33948,Round_4,Hole_15,3,26 ft 3 in.,2 ft 4 in.,Left Green
R2026556,33948,Round_4,Hole_15,4,2 ft 4 in.,,
R2026556,33948,Round_4,Hole_16,1,286 yds,229 yds,Left Fairway
R2026556,33948,Round_4,Hole_16,2,204 yds,75 ft 8 in.,Right Bunker
R2026556,33948,Round_4,Hole_16,3,75 ft 1 in.,2 ft 8 in.,Right Green
R2026556,33948,Round_4,Hole_16,4,2 ft 8 in.,,
R2026556,33948,Round_4,Hole_17,1,126 yds,13 ft 2 in.,Right Fairway
R2026556,33948,Round_4,Hole_17,2,14 ft 4 in.,10 in,Right Green
R2026556,33948,Round_4,Hole_17,3,10 in,,
R2026556,33948,Round_4,Hole_18,1,328 yds,145 yds,Right Fairway
R2026556,33948,Round_4,Hole_18,2,152 yds,35 ft 4 in.,Right Fairway
R2026556,33948,Round_4,Hole_18,3,35 ft 8 in.,4 in,Left Green
R2026556,33948,Round_4,Hole_18,4,4 in,,
R2026556,34021,Round_1,Hole_1,1,292 yds,123 yds,Right Rough
R2026556,34021,Round_1,Hole_1,2,121 yds,28 ft 10 in.,Left Bunker
R2026556,34021,Round_1,Hole_1,3,84 ft 1 in.,57 ft 0 in.,Right Rough
R2026556,34021,Round_1,Hole_1,4,62 ft 11 in.,5 ft 9 in.,Left Green
R2026556,34021,Round_1,Hole_1,5,5 ft 9 in.,,
R2026556,34021,Round_1,Hole_2,1,292 yds,258 yds,Right Fairway
R2026556,34021,Round_1,Hole_2,2,237 yds,64 ft 7 in.,Right Fairway
R2026556,34021,Round_1,Hole_2,3,66 ft 2 in.,7 ft 5 in.,Right Green
R2026556,34021,Round_1,Hole_2,4,8 ft 11 in.,13 in,Right Green
R2026556,34021,Round_1,Hole_2,5,13 in,,
R2026556,34021,Round_1,Hole_3,1,196 yds,30 ft 11 in.,Left Bunker
R2026556,34021,Round_1,Hole_3,2,61 ft 4 in.,31 ft 1 in.,Right Green
R2026556,34021,Round_1,Hole_3,3,29 ft 11 in.,21 in,Left Green
R2026556,34021,Round_1,Hole_3,4,21 in,,
R2026556,34021,Round_1,Hole_4,1,282 yds,108 yds,Right Fairway
R2026556,34021,Round_1,Hole_4,2,106 yds,5 ft 6 in.,Left Green
R2026556,34021,Round_1,Hole_4,3,5 ft 6 in.,,
R2026556,34021,Round_1,Hole_5,1,301 yds,169 yds,Right Fairway
R2026556,34021,Round_1,Hole_5,2,167 yds,16 ft 0 in.,Right Green
R2026556,34021,Round_1,Hole_5,3,16 ft 0 in.,,
R2026556,34021,Round_1,Hole_6,1,281 yds,121 yds,Left Fairway
R2026556,34021,Round_1,Hole_6,2,109 yds,39 ft 8 in.,Right Fairway
R2026556,34021,Round_1,Hole_6,3,42 ft 10 in.,2 ft 10 in.,Left Green
R2026556,34021,Round_1,Hole_6,4,2 ft 10 in.,,
R2026556,34021,Round_1,Hole_7,1,312 yds,139 yds,Right Fairway
R2026556,34021,Round_1,Hole_7,2,141 yds,9 ft 7 in.,Right Green
R2026556,34021,Round_1,Hole_7,3,9 ft 7 in.,,
R2026556,34021,Round_1,Hole_8,1,209 yds,56 ft 10 in.,Left Rough
R2026556,34021,Round_1,Hole_8,2,59 ft 0 in.,4 ft 0 in.,Left Green
R2026556,34021,Round_1,Hole_8,3,4 ft 0 in.,,
R2026556,34021,Round_1,Hole_9,1,314 yds,296 yds,Left Fairway
R2026556,34021,Round_1,Hole_9,2,222 yds,80 yds,Left Fairway
R2026556,34021,Round_1,Hole_9,3,76 yds,14 ft 5 in.,Right Green
R2026556,34021,Round_1,Hole_9,4,15 ft 2 in.,8 in,Left Green
R2026556,34021,Round_1,Hole_9,5,8 in,,
R2026556,34021,Round_1,Hole_10,1,280 yds,146 yds,Right Fairway
R2026556,34021,Round_1,Hole_10,2,147 yds,20 ft 5 in.,Right Green
R2026556,34021,Round_1,Hole_10,3,22 ft 0 in.,19 in,Right Green
R2026556,34021,Round_1,Hole_10,4,19 in,,
R2026556,34021,Round_1,Hole_11,1,315 yds,244 yds,Right Fairway
R2026556,34021,Round_1,Hole_11,2,214 yds,92 ft 3 in.,Right Bunker
R2026556,34021,Round_1,Hole_11,3,93 ft 3 in.,3 ft 9 in.,Right Green
R2026556,34021,Round_1,Hole_11,4,3 ft 9 in.,,
R2026556,34021,Round_1,Hole_12,1,296 yds,83 yds,Right Fairway
R2026556,34021,Round_1,Hole_12,2,80 yds,11 ft 2 in.,Left Green
R2026556,34021,Round_1,Hole_12,3,11 ft 2 in.,,
R2026556,34021,Round_1,Hole_13,1,160 yds,15 ft 11 in.,Right Green
R2026556,34021,Round_1,Hole_13,2,15 ft 11 in.,,
R2026556,34021,Round_1,Hole_14,1,296 yds,199 yds,Right Fairway
R2026556,34021,Round_1,Hole_14,2,202 yds,26 ft 4 in.,Right Intermediate
R2026556,34021,Round_1,Hole_14,3,39 ft 10 in.,13 ft 3 in.,Left Green
R2026556,34021,Round_1,Hole_14,4,13 ft 7 in.,3 in,Right Green
R2026556,34021,Round_1,Hole_14,5,3 in,,
R2026556,34021,Round_1,Hole_15,1,299 yds,156 yds,Right Fairway
R2026556,34021,Round_1,Hole_15,2,158 yds,11 ft 1 in.,Left Green
R2026556,34021,Round_1,Hole_15,3,11 ft 1 in.,,
R2026556,34021,Round_1,Hole_16,1,307 yds,219 yds,Left Fairway
R2026556,34021,Round_1,Hole_16,2,199 yds,59 ft 6 in.,Right Water
R2026556,34021,Round_1,Hole_16,3,Penalty,,Fairway
R2026556,34021,Round_1,Hole_16,4,104 yds,35 ft 3 in.,Right Fairway
R2026556,34021,Round_1,Hole_16,5,34 ft 7 in.,9 in,Right Green
R2026556,34021,Round_1,Hole_16,6,9 in,,
R2026556,34021,Round_1,Hole_17,1,143 yds,11 ft 7 in.,Left Green
R2026556,34021,Round_1,Hole_17,2,11 ft 7 in.,,
R2026556,34021,Round_1,Hole_18,1,278 yds,186 yds,Right Rough
R2026556,34021,Round_1,Hole_18,2,73 yds,118 yds,Left Fairway
R2026556,34021,Round_1,Hole_18,3,117 yds,13 in,Left Green
R2026556,34021,Round_1,Hole_18,4,13 in,,
R2026556,34021,Round_2,Hole_4,1,295 yds,92 yds,Right Fairway
R2026556,34021,Round_2,Hole_4,2,93 yds,14 ft 6 in.,Right Fairway
R2026556,34021,Round_2,Hole_4,3,15 ft 1 in.,4 in,Right Green
R2026556,34021,Round_2,Hole_4,4,4 in,,
R2026556,34021,Round_2,Hole_5,1,294 yds,183 yds,Left Fairway
R2026556,34021,Round_2,Hole_5,2,183 yds,28 ft 0 in.,Left Intermediate
R2026556,34021,Round_2,Hole_5,3,30 ft 5 in.,2 ft 7 in.,Right Green
R2026556,34021,Round_2,Hole_5,4,2 ft 7 in.,,
R2026556,34021,Round_2,Hole_6,1,255 yds,153 yds,Left Water
R2026556,34021,Round_2,Hole_6,2,Penalty,,Primary Rough
R2026556,34021,Round_2,Hole_6,3,139 yds,41 ft 8 in.,Right Fairway
R2026556,34021,Round_2,Hole_6,4,46 ft 5 in.,4 ft 8 in.,Right Green
R2026556,34021,Round_2,Hole_6,5,4 ft 8 in.,,
R2026556,34021,Round_2,Hole_7,1,304 yds,154 yds,Right Fairway
R2026556,34021,Round_2,Hole_7,2,149 yds,17 ft 4 in.,Left Green
R2026556,34021,Round_2,Hole_7,3,18 ft 5 in.,11 in,Left Green
R2026556,34021,Round_2,Hole_7,4,11 in,,
R2026556,34021,Round_2,Hole_8,1,207 yds,77 ft 11 in.,Right Rough
R2026556,34021,Round_2,Hole_8,2,88 ft 11 in.,10 ft 7 in.,Right Green
R2026556,34021,Round_2,Hole_8,3,10 ft 7 in.,,
R2026556,34021,Round_2,Hole_9,1,320 yds,265 yds,Right Fairway
R2026556,34021,Round_2,Hole_9,2,245 yds,39 yds,Right Rough
R2026556,34021,Round_2,Hole_9,3,54 ft 4 in.,63 ft 8 in.,Right Rough
R2026556,34021,Round_2,Hole_9,4,30 ft 3 in.,33 ft 5 in.,Right Fairway
R2026556,34021,Round_2,Hole_9,5,38 ft 4 in.,4 ft 7 in.,Left Green
R2026556,34021,Round_2,Hole_9,6,4 ft 7 in.,,
R2026556,34021,Round_2,Hole_10,1,281 yds,126 yds,Left Fairway
R2026556,34021,Round_2,Hole_10,2,125 yds,29 ft 9 in.,Right Green
R2026556,34021,Round_2,Hole_10,3,33 ft 9 in.,3 ft 8 in.,Left Green
R2026556,34021,Round_2,Hole_10,4,3 ft 8 in.,,
R2026556,34021,Round_2,Hole_11,1,300 yds,281 yds,Right Tree Outline
R2026556,34021,Round_2,Hole_11,2,144 yds,139 yds,Right Fairway
R2026556,34021,Round_2,Hole_11,3,144 yds,21 ft 1 in.,Right Green
R2026556,34021,Round_2,Hole_11,4,20 ft 5 in.,8 in,Right Green
R2026556,34021,Round_2,Hole_11,5,8 in,,
R2026556,34021,Round_2,Hole_12,1,285 yds,91 yds,Right Fairway
R2026556,34021,Round_2,Hole_12,2,84 yds,20 ft 8 in.,Right Green
R2026556,34021,Round_2,Hole_12,3,23 ft 0 in.,2 ft 4 in.,Right Green
R2026556,34021,Round_2,Hole_12,4,2 ft 4 in.,,
R2026556,34021,Round_2,Hole_13,1,182 yds,34 ft 4 in.,Right Green
R2026556,34021,Round_2,Hole_13,2,30 ft 2 in.,4 ft 7 in.,Left Green
R2026556,34021,Round_2,Hole_13,3,4 ft 7 in.,,
R2026556,34021,Round_2,Hole_14,1,320 yds,154 yds,Right Fairway
R2026556,34021,Round_2,Hole_14,2,161 yds,28 ft 7 in.,Left Green
